farm_id,pb_crop,pb_p_Rice,pb_p_Cotton,pb_p_Maize,pb_p_Bajra,pb_p_Groundnut
240,Cotton,2.0715845687724206e-05,0.9997673307412984,0.0002085220991777498,1.0000581203073181e-09,3.430313778086276e-06
241,Groundnut,0.007631180739154267,0.00039726392897909305,4.947142350191353e-05,1.8118103876840518e-05,0.9919039658044878
242,Bajra,1.2781626517336783e-05,0.003878941574265936,0.00044656807845431,0.9868243029293665,0.008837405791395974
243,Maize,8.878027220264397e-05,0.006850185823825782,0.991528989050698,0.0015005724614596569,3.1472391813945105e-05
244,Groundnut,0.0008172134378327028,0.7059111087622576,1.0471326700788915e-05,1.6958842585964673e-05,0.29324424763062285
245,Rice,0.9996146055586894,3.131399430587934e-06,4.5608668155016396e-05,0.00020540678421908883,0.00013124758950590383
246,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
247,Cotton,9.22654889459018e-05,0.9998992943077409,6.393350265042597e-08,1.0000576412094406e-09,8.375269753046864e-06
248,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
249,Groundnut,0.05916042210618678,0.4342143195280176,3.119014639722983e-05,0.008535534078428268,0.4980585341409702
250,Cotton,0.0005105850436958677,0.9854392502946351,7.127867729952058e-08,3.284705211357517e-09,0.014050090098286422
251,Groundnut,0.000720759092912747,0.00143479417019673,1.1926388983972694e-07,0.00015906787042634766,0.9976852596025744
252,Groundnut,0.0007128444628626653,9.068510739274733e-05,1.7478459450483243e-08,0.00023943191988753745,0.9989570210313976
253,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
254,Groundnut,0.00022068649001162806,3.4372415215476164e-07,9.939033891874153e-10,5.438292856560244e-09,0.9997789633536399
255,Maize,0.011305621306928528,0.0015447476205518594,0.5527153115074853,0.40615113669088826,0.028283182874146013
256,Cotton,0.0005915766872207304,0.9916728558642571,2.0846817927814033e-06,0.00754940996014654,0.00018407280658278678
257,Cotton,0.00012861318230343406,0.9989370558384937,2.8176147505688e-06,2.3990914406049153e-06,0.0009291142730114854
258,Groundnut,0.001682451782255553,0.22829807600717156,3.4165641134622676e-05,0.09413876718883463,0.6758465393806036
259,Rice,0.7655770679245087,0.0017147278636377937,1.1010302392338765e-05,0.0002882241862961043,0.232408969723165
260,Groundnut,0.00025438184394514335,7.405481579946212e-06,8.664154551117835e-09,9.521516584370857e-06,0.999728682493736
261,Groundnut,9.386583997946914e-05,0.0022916278159663787,1.8368299636965864e-06,6.270193932598027e-07,0.9976120424946971
262,Groundnut,0.0011660027910988422,0.0003058024680348189,1.3224328776751582e-05,5.975273816643419e-05,0.9984552176739232
263,Maize,8.831589677256294e-08,3.013240751111295e-05,0.9999693108418437,4.638920756611562e-07,4.54267275829871e-09
264,Groundnut,0.003014847951332709,0.7105705206310357,5.589988086383524e-07,7.492451636014497e-05,0.28633914790246273
265,Cotton,8.16911178907031e-06,0.9999728696151515,2.5900105975648324e-09,1.7353055793888472e-05,1.605627255092711e-06
266,Groundnut,0.052082788444296486,0.2660070633039875,0.0972837285585835,0.043449653827863366,0.5411767658652692
267,Cotton,1.2235918443843916e-05,0.9993438824143966,9.9308042784896e-10,1.0000570810481973e-09,0.0006438796740220467
268,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
269,Groundnut,0.009290768915258882,0.7619321171566613,0.018162901353109346,0.00023326012179927355,0.21038095245317104
270,Maize,0.022925512560074964,0.14374818901675873,0.8089497110971939,0.0012149317529160013,0.023161655573056314
271,Groundnut,0.00043424354561066256,0.001537010118293052,3.622808816951046e-07,2.365538453759076e-07,0.9980281475013693
272,Groundnut,0.01011203336843965,0.00430000487351648,2.0320046704230824e-05,0.21926045248687595,0.7663071892244638
273,Rice,0.9835912641714375,0.00041724944500322303,0.0002610053115864352,0.0021338475969667654,0.013596633475006104
274,Maize,0.0033188844968879837,0.0005965990249523233,0.9960844217344261,6.967049534600501e-08,2.5073238222946962e-08
275,Cotton,3.581775064848971e-06,0.9961251868236836,0.003384570841859153,1.4478015930620957e-05,0.00047218254346189276
276,Groundnut,0.002449576584572871,2.4051925698211946e-05,0.0002636307982138399,0.6949937333851508,0.30226900730636413
277,Groundnut,0.000412260031673555,0.005382547429866599,1.840656996581381e-05,0.0032210230854811317,0.990965762883013
278,Groundnut,0.0006298584101832644,0.7912002847559042,6.04066025036118e-06,9.439624440897596e-05,0.20806941992925318
279,Groundnut,0.14992226771733505,0.00036402889049857534,0.001944963298148444,0.0318266780089632,0.8159420620850547
280,Groundnut,0.29506569328960464,0.283431835787035,0.050887427873426025,0.03738601469282402,0.3332290283571103
281,Groundnut,0.0015232686389359499,3.0264574837513307e-05,1.4760987732600677e-09,0.004203821724043757,0.994242643586084
282,Groundnut,1.5321855316833914e-05,3.6577573817885475e-07,9.939007928781733e-10,1.6976352992240638e-06,0.9999826137397448
283,Groundnut,0.0002979499141886329,0.705226780329932,0.0015403432494798623,0.16334353180163438,0.1295913947047651
284,Groundnut,0.16920716366326263,0.03335644051056621,0.003576149003229925,0.0033624229126397844,0.7904978239103014
285,Groundnut,0.003556965037303,0.0430598649221472,7.506376914123545e-05,8.374671933211555e-05,0.9532243595520765
286,Groundnut,0.0006314788511998973,0.40325175818164716,0.0005866688487140196,3.4348726618108087e-05,0.5954957453918207
287,Cotton,9.866314176698784e-10,0.9999951586311624,4.838382975558246e-06,1.000056416605535e-09,9.991741291296684e-10
288,Cotton,3.9934711141947486e-08,0.9762218830171506,0.02365779416099251,0.00011657197671667589,3.7109104291539626e-06
289,Cotton,9.866313839727085e-10,0.999999995725614,9.930797341242138e-10,1.000056382449851e-09,1.2946184304423396e-09
290,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
291,Cotton,2.12064924820104e-05,0.9312413099165598,0.01380274288675504,0.002533233049467591,0.05240150765473552
292,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
293,Cotton,0.05112614890894608,0.665562792858263,0.0038769804752292344,0.1656955662887871,0.11373851146877452
294,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
295,Groundnut,0.0010250516029510393,0.025837067184989137,5.652071631742994e-07,0.00040268765740148437,0.9727346283474952
296,Cotton,2.9356023406962157e-06,0.9996909212406422,2.9331151100930843e-08,3.637391607082924e-08,0.00030607745195009446
297,Groundnut,0.16866624970701552,0.025915465000221412,0.0021849002543012893,0.18478279843272474,0.6184505866057372
298,Bajra,0.012386107182347306,1.6213326927895006e-05,2.817736515614617e-07,0.9517135867507351,0.035883810966338074
299,Cotton,0.03908389628681577,0.8910356300439505,0.06977569159181765,4.561318396263918e-07,0.00010432594557649502
300,Cotton,1.4669899793577197e-08,0.9999971988624207,2.7844684489435075e-06,1.0000564030347832e-09,9.99174115570889e-10
301,Rice,0.8992241569097112,4.252575634864953e-06,0.00048327087611863955,0.09849367053862823,0.001794649099907053
302,Bajra,0.008021751822152595,0.014151199553592947,0.00773010137277558,0.9679830425619256,0.002113904689553358
303,Cotton,1.0491909225969129e-05,0.9990472966959523,0.0009379495000752769,2.9980443055627465e-07,3.962090316022456e-06
304,Cotton,0.002080300678281335,0.9845898588969823,3.2526148762629882e-06,6.205033140814799e-08,0.013326525759528633
305,Cotton,0.19765545931686168,0.7592500873447294,0.01748458016719095,0.0014211500388232876,0.024188723132394598
306,Cotton,4.3767007669877586e-06,0.7503900657935361,0.24881477660876172,0.00046385148085533313,0.00032692941607999755
307,Cotton,0.006120570572119652,0.8647713549013237,0.03523200972500502,0.003444551552870969,0.09043151324868061
308,Groundnut,2.970736312722883e-05,5.466197981023755e-05,5.050992577695245e-07,0.02061536470753329,0.9792997608502714
309,Groundnut,7.84691635774304e-05,2.930276769886558e-06,9.939015893601544e-10,8.843724852557853e-07,0.9999177151932659
310,Rice,0.7996185750049037,0.0010420801559599296,0.0001021338597433577,0.02794572277384567,0.17129148820554735
311,Cotton,0.00034564998561054274,0.9757826760494781,0.02386954922183102,7.476188584535776e-07,1.3771242218341716e-06
312,Bajra,1.3534580540727395e-05,0.00048647304229602195,0.15062573347029898,0.8438041103863829,0.0050701485204812545
313,Cotton,0.27893427571073276,0.709494173985667,0.003867395200527403,0.0028753791957344143,0.0048287759073383655
314,Cotton,1.7361115240320592e-07,0.995818136937386,0.004181687452172824,1.0000855274789174e-09,9.992032143203406e-10
315,Groundnut,0.03249618705660838,0.009024304626013686,4.238209651625659e-09,8.34103650448225e-06,0.9584711630426638
316,Cotton,6.091105739779852e-08,0.9999957120145949,4.219866531271301e-06,1.0000564138333997e-09,6.207760136147327e-09
317,Groundnut,0.006492557488661513,0.00016943528092470408,1.8733223973540254e-06,0.009878209321540802,0.9834579245864757
318,Maize,4.654959993735121e-07,0.000955077966722357,0.9990436360739297,8.175557506624226e-07,2.907597930305668e-09
319,Cotton,0.001008107055777796,0.8155064152929999,0.17915619397207155,2.1996073405065808e-06,0.004327084071810303
320,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
321,Cotton,3.449357629327658e-06,0.9999314833699403,3.490451373611909e-05,1.0000566985139059e-09,3.016175863773691e-05
322,Cotton,0.0007633099667581093,0.9986581616296835,9.129836347837909e-06,1.7282429486360435e-07,0.0005692257429157836
323,Bajra,0.014373089636576082,5.290696250566034e-06,0.0246557939536989,0.9447417615939285,0.016224064119546036
324,Maize,4.0323855891748546e-08,1.1443852689790921e-05,0.9999885113469303,2.3252790018854074e-09,2.151244807315266e-09
325,Cotton,0.014337557910302678,0.5055347605499939,9.93666781418437e-10,1.0047028866691078e-09,0.4801276795413339
326,Maize,1.125694428490089e-09,9.736966206925177e-09,0.9999999459792196,4.100685992579163e-08,2.1512598210691168e-09
327,Groundnut,0.00011376192442093503,6.39135074421791e-09,4.259710465958655e-09,3.715762348569436e-05,0.9998490698010322
328,Groundnut,0.31242182207192387,8.79719622122641e-06,7.09185268156517e-07,0.015067015167707016,0.6725016563788798
329,Bajra,0.00010702763511242826,0.00010056523419180802,0.0018690871348171316,0.891368296515312,0.10655502348056665
330,Groundnut,2.4397755648982393e-06,4.199713823080896e-06,1.145410852886656e-08,1.2213453435186755e-05,0.9999811356030683
331,Groundnut,6.942252364827375e-05,2.6053828134145764e-05,7.5015772413508015e-06,0.013072352811829198,0.9868246692591469
332,Bajra,0.003126952570507317,0.08438325378152942,0.1287442030002742,0.7815061193367078,0.00223947131098139
333,Bajra,0.0005737191189846599,0.00015840407160231084,0.07383533749679791,0.9141650324254655,0.011267506887149666
334,Groundnut,0.002767773928202764,0.02445409643278852,9.939154986913122e-10,1.0792560724021665e-09,0.972778127565837
335,Bajra,0.08711670078608502,3.848722540805108e-06,4.162512873571359e-05,0.9128003306569982,3.74947056404304e-05
336,Maize,0.0016942168897974657,0.061875816293158796,0.9156673110271223,0.004789182510911867,0.01597347327900963
337,Groundnut,0.002173322870378535,0.014379705587080955,1.2896786589783179e-08,1.1503357910243257e-07,0.9834468436121748
338,Groundnut,0.004392604269079791,0.0004760661333998197,5.586471176566518e-07,3.096750368809413e-05,0.9950998034467148
339,Groundnut,1.1772109739188557e-06,1.3523597557714136e-06,9.93900613217585e-10,1.8475118616512125e-06,0.9999956219235081
340,Rice,0.9989083321058322,9.441015897412686e-07,6.451315371926117e-09,4.417056176123927e-08,0.0010906731707009253
341,Groundnut,0.12815462155326462,0.548889131420812,0.0236926004841365,0.028261976982667903,0.27100166955911903
342,Rice,0.47406275995099,0.522988346756558,0.0004524960192128131,0.00015455698281789253,0.0023418402904212
343,Rice,0.40553062442633697,0.36676767692671897,0.0019111627971634506,0.0007801018324846722,0.2250104340172959
344,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
345,Bajra,0.021699131336837867,3.0251079120452763e-07,0.01064433497230404,0.9675371587069799,0.0001190724730868094
346,Bajra,2.6916402643177617e-05,9.520680877801289e-07,0.1982177114876697,0.8016903970552972,6.402298630216416e-05
347,Groundnut,0.00011368548572169818,8.744662516959086e-05,0.001217925863092221,0.01008828492121922,0.9884926571047973
348,Bajra,0.0012847975910690547,4.121396949178705e-06,0.016408852585271225,0.9802247616254538,0.0020774668012569428
349,Rice,0.5108768034359865,0.001437781593997899,1.1269789720105279e-05,2.8782564672145007e-05,0.48764536261562336
350,Groundnut,0.0001006649376171199,0.032487200065403364,0.022894678996218887,0.0071330270453045415,0.9373844289554562
351,Cotton,0.009164523820896971,0.7229773250182088,6.453406586178117e-05,1.5111426489601575e-06,0.26779210595238345
352,Groundnut,9.230472627354407e-05,9.065361635522292e-08,9.939017617472873e-10,6.3103999460140084e-06,0.9999012932262624
353,Groundnut,7.994733157418893e-05,0.00021488700682342388,6.462547802984966e-09,0.0025448087512929666,0.9971603504477616
354,Bajra,0.0016676742959992926,0.04798172594857051,9.950376067183011e-06,0.8308669063635913,0.11947374301577177
355,Groundnut,0.01437606752888192,0.0020265417925498627,9.940805809276103e-10,1.094694148051353e-09,0.9835973885897935
356,Groundnut,2.2907517973863636e-06,6.281581362312463e-05,4.982215069385048e-06,7.77798487344285e-05,0.9998521313707758
357,Groundnut,2.0218842956979164e-05,0.0003891755852610629,0.002078855602227589,0.16724058434315597,0.8302711656263985
358,Groundnut,0.0003012424109950973,0.13910728179319973,0.005362886287913725,0.21933075786419542,0.6358978316436961
359,Groundnut,4.045057667620604e-06,2.381126866530355e-07,9.939006519868827e-10,1.080903236529466e-09,0.9999957147548418
360,Cotton,0.0032678386217597764,0.830824296803146,0.1479243080393135,0.0027432036958691215,0.015240352839911566
361,Groundnut,9.546365263714518e-05,1.1111500420722088e-06,9.21210953196985e-06,0.00901335829419666,0.9908808547935922
362,Groundnut,2.6291577246174305e-05,6.978717600980515e-07,2.9616160044686275e-06,0.11954683685060123,0.8804232120843881
363,Cotton,5.311306719834278e-06,0.9390508171911907,0.05628670115839329,0.004359069643182138,0.0002981007005140851
364,Groundnut,0.0001428231294127948,0.5633849232861076,0.0023685479792072022,0.2340030336076172,0.2001006719976552
365,Bajra,1.536223643410231e-05,0.000930102847882006,0.0027933610840133374,0.9957253272130194,0.000535846618651076
366,Groundnut,0.05258311311112536,0.12283129932347568,2.7999258421160692e-05,0.0002880981020392055,0.8242694902049386
367,Bajra,0.00013687188495110748,0.0009771583691076315,0.19998838173215894,0.7988965436473721,1.0443664102804363e-06
368,Groundnut,0.004264135896936332,0.019948417222290644,2.3213103208446607e-05,0.00025661355794796614,0.9755076202196165
369,Cotton,1.9448270139953386e-07,0.9999846928007682,1.5070762048037862e-05,2.7297128557974816e-09,3.922476956556451e-08
370,Cotton,6.913799328123787e-07,0.9999988147844171,4.742410437819511e-07,1.0000563962839958e-09,1.8594549908183456e-08
371,Cotton,3.084186132938494e-05,0.9941262762133583,1.5782596912292017e-05,4.206582776680832e-05,0.0057850335006331246
372,Cotton,6.153387307786034e-05,0.9992774125940218,3.971441347787711e-07,4.503131645882974e-07,0.000660206075600833
373,Groundnut,5.4712588921235814e-05,9.165985125560143e-07,4.905743825731565e-06,0.009942064721527148,0.9899974003472134
374,Groundnut,0.0007161256045646698,0.0001856671795711403,3.578793690300728e-06,1.4045671839225406e-06,0.9990932238549899
375,Rice,0.9856478293182451,0.0010005932336394606,4.0923803391064674e-05,0.0011195922702230618,0.01219106137450124
376,Cotton,0.00011837457782540534,0.9973205690286847,0.0009759417651759749,3.611088816730943e-09,0.0015851110172252218
377,Rice,0.9275851272186715,0.03945837030832411,8.284380322945014e-05,0.0009280885808365886,0.0319455700889382
378,Cotton,3.2556854209200913e-06,0.9845351064718819,9.930924704105413e-10,1.0000692082119654e-09,0.015461635849535502
379,Cotton,1.8360474162361677e-06,0.8883421306258136,8.748189808417175e-06,0.1116378153435175,9.469793444084398e-06
380,Cotton,9.86631384676017e-10,0.9999999575060434,3.950809469567624e-08,1.0000563831627292e-09,9.99174095716367e-10
381,Groundnut,0.0008064731062858997,0.0002244664188743478,6.307909713277959e-08,0.005347582537778301,0.9936214148579642
382,Cotton,0.0011763268231562729,0.8725835610520153,1.6422790225939095e-06,4.286109506549894e-06,0.12623418373629927
383,Cotton,3.744227839560327e-08,0.9547321000098515,6.718024369129836e-05,0.0012061064997269146,0.043994575804451916
384,Cotton,1.3470655488213951e-06,0.8806966805443581,0.006138454937458716,0.0027444297043138803,0.11041908774832054
385,Cotton,7.34947566380311e-08,0.9458895170240107,0.0001569205010757092,0.001414243339503959,0.052539245640653126
386,Rice,0.9999999927273017,2.2894573295911693e-09,1.0065357235249087e-09,2.0656540127406484e-09,1.9110513039575686e-09
387,Rice,0.9999999927273017,2.289457329591771e-09,1.0065357235249087e-09,2.0656540127411914e-09,1.911051303958071e-09
388,Cotton,0.0010691016294257492,0.9906640257212183,9.931009064812549e-10,1.0000777035483114e-09,0.008266870656177558
389,Cotton,0.00013385125188251584,0.99689531870298,0.00014874495761858832,2.0161140449894397e-06,0.0028200689734740455
390,Cotton,9.409588999167378e-05,0.9972466039186184,9.559017499947238e-05,1.848888948602465e-06,0.002561861127441811
391,Cotton,1.8666112476421383e-07,0.9307483913764982,0.000507277624260456,0.001757945504677392,0.0669861988334392
392,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
393,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
394,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
395,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
396,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
397,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
398,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
399,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
400,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
401,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
402,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
403,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
404,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
405,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
406,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
407,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
408,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
409,Cotton,8.394284097137301e-05,0.9973480653011801,8.283225320473507e-05,1.797725675362919e-06,0.002483361878968469
410,Cotton,0.24736007810223629,0.7526150229816208,9.893354525693946e-06,1.1900435558083045e-09,1.500437157376682e-05
411,Cotton,2.384241900976422e-07,0.9994981514762213,5.2897221700828544e-08,4.244349169060328e-07,0.0005011327674497724
412,Cotton,3.230934505693977e-06,0.8423355999316002,0.018602892471623104,0.0032924069226502543,0.13576586973962082
413,Cotton,5.936355899587659e-08,0.948860171323165,0.00011995089563199225,0.0013449169423171915,0.049674901475326785
414,Cotton,0.00025021261426107997,0.9960776361961815,0.00032609203057052506,2.3507350390188308e-06,0.003343708423947922
415,Maize,0.050361784385580415,2.537819960148552e-09,0.9326751484900473,0.016963035202394085,2.9384158266125478e-08
416,Cotton,5.364594336104057e-07,0.9080500969974722,0.0019191125777144602,0.0022383009786738494,0.08779195298670596
417,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
418,Rice,0.9999999927273017,2.2894573298505313e-09,1.0065357235249087e-09,2.065654012974657e-09,1.911051304174063e-09
419,Cotton,2.0115812552604786e-07,0.9999980232493697,9.930797388366223e-10,1.0000563871953653e-09,1.7735993687606787e-06
420,Maize,0.0001706834644980763,0.0004755105084890259,0.8499699808798533,0.14887891228508474,0.0005049128620747701
421,Groundnut,0.0069987986658466735,1.503472243623621e-05,1.6093796531776079e-09,1.087788713018648e-09,0.9929861639145487
422,Bajra,0.00012120747819056464,0.001886099638127983,0.03967614431485246,0.9556471525635469,0.0026693960052820704
423,Maize,3.3486864096428395e-06,0.043137443392378294,0.9144902028449612,0.042364560152028045,4.444924222931482e-06
424,Groundnut,0.012275888021625126,0.473853861293126,6.072976335212902e-08,0.03157255930295491,0.4822976306525307
425,Cotton,1.7041643084130317e-09,0.9999997233880619,9.930797349102732e-10,1.0000563832414327e-09,2.7291463777073223e-07
426,Groundnut,3.975199367800769e-06,0.008115142720667348,1.023728571212519e-08,0.007904935850513809,0.9839759359921654
427,Groundnut,0.0006740614810689697,0.00018498120231068952,8.912197601145758e-06,0.05840814370035737,0.9407239014186619
428,Groundnut,9.678973372260063e-05,2.3891408579907035e-07,6.895138431964381e-08,0.0400369132749404,0.9598659891258668
429,Cotton,1.813225153940913e-05,0.9999250479466325,1.1166711957166127e-05,1.0000567448536393e-09,4.565208981428202e-05
430,Cotton,4.0111182773982136e-05,0.9218741941319936,9.931443723623662e-10,5.622787302173349e-08,0.07808563746421511
431,Cotton,0.00012404641364116762,0.9678958705298204,0.0009485706602121225,0.030946536991880037,8.4975404446361e-05
432,Bajra,8.228074533369427e-06,0.0010063239029427507,9.930610220994577e-10,0.9566636807457193,0.04232176628374358
433,Groundnut,0.00035188845272604054,8.25261497800303e-05,2.6071556430488614e-06,0.02832882381301061,0.9712341544288402
434,Cotton,5.234225799588511e-09,0.999999935203372,9.93079734781004e-10,1.0000563831112552e-09,5.7569266056049966e-08
435,Bajra,3.993901265200328e-08,0.0005249548528877852,0.0019963742946541127,0.9974163228341407,6.230807930482257e-05
436,Cotton,4.415275131513333e-06,0.9820033712651502,9.213990568873086e-08,4.0638886009495005e-05,0.017951482433803023
437,Cotton,7.016174083332118e-06,0.9458485683821002,0.002249181250493048,0.03942008542442414,0.012475148768899347
438,Cotton,4.0208300600790196e-05,0.777313765283741,0.00020707861654190794,0.21575506468960567,0.006683883109510644
439,Maize,1.0274288670120925e-08,1.7679439097723088e-05,0.9999442461509692,3.7874357208486406e-05,1.8977843601814793e-07
440,Cotton,2.9793556689623426e-05,0.9465940620185406,0.00020011316466986815,0.022847394011154685,0.030328637248945176
441,Groundnut,9.874469204016937e-10,3.9394805350545585e-09,9.939006006739928e-10,2.8468518186918715e-09,0.9999999912323201
442,Groundnut,0.00021147379240838094,0.0003528840162886899,3.7322103457952945e-05,0.2051055243177503,0.7942927957700947
443,Bajra,1.6622860294416845e-07,1.8876040421211708e-06,3.2181596288963634e-09,0.9932884663293547,0.006709476619840495
444,Rice,0.9999973983708416,5.263133521337527e-07,1.0065356903147432e-09,2.065651368448539e-09,2.0722436192985323e-06
445,Rice,0.9999999927273017,2.289457329907346e-09,1.0065357235249087e-09,2.0656540130259173e-09,1.9110513042214872e-09
446,Cotton,0.00019395029808920222,0.9998060467095927,9.930823442941598e-10,1.0000590109569325e-09,9.99176721192231e-10
447,Cotton,0.001747463677769245,0.9921376590145943,2.799250409246518e-06,2.942643317692408e-06,0.006109135413909541
448,Cotton,9.144899638215782e-09,0.9688727827347609,1.142054119867547e-05,0.0008616379978752842,0.030254149581265637
449,Cotton,1.4331159696134716e-08,0.9649169541732101,2.0085266874238764e-05,0.0009595527406121041,0.03410339348814406
450,Cotton,0.010389070312508186,0.9452884114992025,0.03540769314701542,5.6610619959237676e-06,0.008909163979277898
451,Cotton,1.6616204240260937e-07,0.9328532351688873,0.00043814778619027104,0.0017111714086140354,0.06499727947426594
452,Rice,0.9999999899673853,4.007453747667469e-09,1.0065357234886267e-09,2.065654013847092e-09,2.952971232527067e-09
453,Cotton,0.027376542701287924,0.9726234543052918,9.93448113014497e-10,1.0004273492994688e-09,9.995447345727942e-10
454,Bajra,2.8915426317290186e-05,0.0010354568466202881,0.00021986833765817073,0.8835213002677207,0.11519445912168357
455,Bajra,1.2947309075885052e-08,3.1314834144285543e-09,9.930239494650482e-10,0.9997663834334589,0.00023359949472473074
456,Cotton,2.11866312260104e-07,0.9999891433381216,6.813322479787786e-06,1.0000564371136771e-09,3.830473030130897e-06
457,Cotton,6.776408985058083e-06,0.991494034760039,1.8391675657545646e-06,1.1496150159638932e-05,0.008485853513250445
458,Cotton,0.00011070223072276022,0.9772430391964697,7.771675609230658e-09,0.00016246655905239924,0.022483784242079558
459,Rice,0.9964288944298855,1.5392807873175408e-07,1.0064906021358214e-09,2.0621373338736926e-09,0.0035709485734078472
460,Groundnut,8.487143716810849e-06,0.0010986413925754442,7.632782806940092e-05,0.06178505502758524,0.9370314886080532
461,Rice,0.9999999927273017,2.2894573295910634e-09,1.0065357235249087e-09,2.065654012740553e-09,1.9110513039574805e-09
462,Maize,0.01904931552893157,5.871442322587137e-06,0.9537769857634492,0.02715946685357874,8.360411717975752e-06
463,Rice,0.9450327823591144,1.049783474580887e-05,1.0058411974704477e-09,2.0115229214724343e-09,0.05495671678877564
464,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
465,Cotton,0.008524434896309805,0.7656466264857507,0.0005048271697128307,0.00498682999701211,0.22033728145121464
466,Cotton,6.044451159915069e-05,0.5902922963730399,1.9232937532600292e-05,0.3985169960665485,0.01111103011127966
467,Groundnut,1.2888267754891163e-05,1.1347271952379825e-07,2.1541534868932814e-08,0.0003114231924923482,0.9996755535254984
468,Rice,0.9999999927273017,2.2894573296724584e-09,1.0065357235249087e-09,2.065654012813991e-09,1.9110513040254223e-09
469,Cotton,1.4208541059691006e-05,0.9986619761270725,6.967610793547773e-07,1.947468928448574e-08,0.001323099096098899
470,Cotton,1.6031012225604569e-06,0.8376712739869386,4.925847068202018e-06,0.16231225339819688,9.943666573704166e-06
471,Cotton,3.6635416968628556e-09,0.9999981527083988,1.8848935000646023e-07,1.5216462457008579e-09,1.653617063373688e-06
472,Cotton,2.1934020429629016e-06,0.9986601009443982,0.0003422211527887545,0.0009403372806253823,5.514722014471042e-05
473,Bajra,2.6823062219452413e-07,0.00030563529736608375,2.158430774119214e-06,0.9993129173382519,0.0003790207029855294
474,Cotton,3.573777959872307e-06,0.999939861379433,9.930798292621678e-10,1.0000564782561744e-09,5.656284947090468e-05
475,Rice,0.7411311231306641,0.09453273050504474,0.00011946016049699799,0.0009103694140160352,0.1633063167897782
476,Bajra,2.7268273910266767e-08,5.559814877156133e-07,0.00024846763979073,0.9840360432399345,0.01571490587051319
477,Bajra,4.714409163780071e-05,4.7775500243471544e-08,9.930522752240292e-10,0.9681417286339407,0.03181107850586887
478,Bajra,1.0582438523421148e-06,6.429246367818993e-05,0.0004117122711590852,0.9991499402256463,0.00037299679566426733
479,Bajra,9.71408772613445e-06,0.0019584036276996918,5.447338020827604e-06,0.9135866468635163,0.08443978808303694
480,Groundnut,0.0003918770984841092,0.026473109834855527,1.7375801873867213e-09,0.003653057649926617,0.9694819536791536
481,Bajra,6.492295337074305e-08,9.896492045618352e-05,0.0007317498145468769,0.9991670538260583,2.166515985327946e-06
