farm_id,crop_type,health_index,pred_se,health_sd_pts
550,Rice,51.61,0.040127957308481205,4.356837607280662
551,Bajra,76.11,0.08082814216431788,8.775804031113703
552,Bajra,37.52,0.0503598090712887,5.467746797340501
553,Bajra,81.26,0.06748296810584935,7.326870167705876
554,Bajra,42.79,0.04250417731584467,4.614832416527177
555,Groundnut,20.54,0.020873295260758082,2.266289237721133
556,Cotton,95.04,0.04803407324675689,5.215233238600782
557,Cotton,97.86,0.05878177291401319,6.382149903261489
558,Bajra,73.45,0.023566129244331182,2.55865997265797
559,Maize,84.14,0.04197648256497378,4.557538686919042
560,Bajra,49.99,0.03229593214231463,3.506486279332277
561,Cotton,31.9,0.043775391557360266,4.752852749128939
562,Cotton,82.15,0.07335807059281631,7.9647513153823315
563,Cotton,31.28,0.06920527950709211,7.513867752125574
564,Cotton,32.26,0.05581802261451486,6.06036480305868
565,Cotton,49.77,0.10645019830537499,11.55768343038281
566,Cotton,19.72,0.05962620175991226,6.473832600294964
567,Cotton,9.7,0.051781363092286266,5.6220900641021565
568,Cotton,76.3,0.12166700874779228,13.20982763221021
569,Groundnut,20.76,0.035374217224911096,3.8407068356064618
570,Cotton,99.17,0.019609809856140796,2.129108052923487
571,Groundnut,93.62,0.02917650152480335,3.167798403365976
572,Cotton,58.87,0.036118560515501934,3.92152288154279
573,Groundnut,72.45,0.022916575060202376,2.488135523191893
574,Cotton,56.76,0.033390645079790844,3.6253432263357817
575,Groundnut,41.41,0.03437810351149621,3.7325551633354013
576,Groundnut,8.14,0.09136425213470299,9.919747636329724
577,Cotton,59.41,0.09652576375451222,10.48015164002039
578,Cotton,55.98,0.04582337482525958,4.975209707198655
579,Cotton,77.83,0.03572523640628439,3.8788182589846163
580,Cotton,68.35,0.07933025050221315,8.61317251027846
581,Cotton,59.65,0.05212075362343933,5.658938922824654
582,Cotton,78.79,0.042135617002614874,4.5748164889561185
583,Groundnut,62.35,0.031187570814227194,3.3861474771464435
584,Maize,86.09,0.032042915315634767,3.479015326418343
585,Cotton,91.3,0.052058312275370486,5.652159439597429
586,Bajra,98.34,0.096843093447492,10.514605273671684
587,Cotton,41.94,0.11079231003853897,12.029122221762929
588,Bajra,94.67,0.085211579979871,9.251729744878894
590,Cotton,34.43,0.10254747219108466,11.133950326428806
591,Cotton,15.86,0.10557296088350122,11.462438587473107
592,Cotton,49.54,0.030928946161026094,3.3580676622040984
593,Groundnut,91.82,0.02950408286720265,3.2033650957105952
594,Cotton,97.98,0.021703101992048814,2.356384358832568
595,Cotton,98.6,0.029143348681139967,3.1641988791003746
596,Groundnut,30.34,0.04459361282895958,4.8416899949368
597,Cotton,3.52,0.09733947419500805,10.56849912856399
598,Cotton,28.42,0.07172867272322314,7.787841689485026
599,Cotton,16.49,0.043262238592792435,4.697137873907913
600,Cotton,19.59,0.057654246850841306,6.259730316402077
601,Bajra,53.26,0.08651040042377589,9.39274738282165
602,Cotton,71.84,0.13672877081383297,14.84513767046551
603,Cotton,4.86,0.07995113247117121,8.680583913536386
604,Cotton,25.89,0.061139911648260645,6.638181563222986
605,Cotton,7.75,0.07949292583267933,8.630834759869273
606,Bajra,15.35,0.04804364952086394,5.2162729693512535
607,Groundnut,30.69,0.09312290769001083,10.110691237139397
608,Cotton,91.42,0.07255219349319576,7.877254321017982
609,Groundnut,39.24,0.13139959180424068,14.266529411230369
610,Cotton,32.41,0.13583266539777764,14.747844261116397
612,Cotton,18.17,0.09730406307502905,10.564654415062767
613,Cotton,18.23,0.05512779958882188,5.985424790223423
614,Cotton,28.38,0.05635353262478417,6.118507063674659
615,Cotton,97.26,0.026801617802827395,2.909948679461973
616,Groundnut,9.66,0.01752091072025076,1.9023087109311083
617,Cotton,42.09,0.04225458327636352,4.587733088011525
618,Groundnut,51.66,0.0370384548323812,4.021399137981495
619,Cotton,36.41,0.06058861978535535,6.5783258097285024
620,Bajra,12.21,0.052267255501846605,5.67484516216984
621,Cotton,54.96,0.053466112737314525,5.805009432658215
622,Groundnut,58.96,0.041793946023206414,4.537720033710225
623,Bajra,82.13,0.04044481346351772,4.391239827203022
624,Groundnut,73.15,0.02150002908293676,2.3343359978697165
625,Cotton,55.63,0.0783517161860767,8.506929496815701
626,Cotton,44.06,0.06984059302453441,7.582846040851507
627,Groundnut,4.24,0.039013446792756805,4.235831165530099
628,Cotton,46.38,0.07933525718250045,8.613716103683815
629,Maize,43.18,0.04210313781252758,4.5712901056982185
630,Cotton,36.64,0.07058226840546655,7.663372422177088
631,Cotton,26.91,0.033322928531179685,3.6179909954869416
632,Bajra,65.38,0.04538964367972506,4.92811794641485
633,Bajra,19.36,0.038933602715980856,4.227162205040985
634,Bajra,8.39,0.05498987498382662,5.970449816506392
636,Cotton,52.81,0.18466566168118378,20.049819466287722
637,Bajra,30.15,0.11445665648553496,12.426973582190968
638,Bajra,13.58,0.0637857469360335,6.925449479599149
639,Groundnut,1.08,0.07292898248179194,7.918163665665288
640,Bajra,14.15,0.06229660602316315,6.763768059290158
641,Groundnut,68.12,0.05263717663872215,5.715008839290945
643,Rice,37.03,0.06212917598972067,6.745589574382921
644,Bajra,43.79,0.06828057981682474,7.413469758900382
645,Cotton,97.02,0.029954097602971408,3.252224824840476
646,Bajra,12.99,0.06681960642665778,7.254846588511134
647,Cotton,29.46,0.1511361585802657,16.409399921866047
648,Cotton,79.57,0.10935758678576775,11.873349123828723
649,Cotton,61.35,0.06930887596441894,7.525115594566015
650,Groundnut,59.27,0.06719253810609649,7.295337131137919
651,Bajra,17.11,0.06047138997481692,6.565597744770652
652,Cotton,22.27,0.0976158635243011,10.59850771870622
653,Cotton,15.05,0.04646952276662432,5.045364328555618
654,Bajra,91.66,0.04788166322698953,5.19868553095785
655,Groundnut,71.73,0.02989242623900801,3.245528941575288
656,Bajra,84.6,0.04519744443303394,4.907250178348871
657,Bajra,55.16,0.04506014534412161,4.892343119177629
658,Bajra,62.21,0.04114192495645676,4.4669277458667125
659,Cotton,26.27,0.04238677352589288,4.602085461994529
660,Maize,16.59,0.06356229040849155,6.901187995384967
661,Cotton,87.34,0.04666995256539924,5.06712571745985
662,Cotton,98.62,0.03240369040569615,3.5181859841237944
663,Cotton,42.86,0.04237253540868764,4.600539578060797
664,Groundnut,3.58,0.03245222898983346,3.523455993936352
665,Cotton,57.34,0.034710488742262194,3.7686434312323533
666,Cotton,99.17,0.02309020062104262,2.5069866789394615
667,Cotton,79.24,0.05343568303733921,5.801705569961903
668,Groundnut,44.04,0.09955547179574112,10.809098011041296
669,Bajra,54.46,0.06120869443498755,6.645649559404341
670,Bajra,44.6,0.050805277961009296,5.516112967506807
671,Cotton,51.6,0.46022974229903596,49.968809372056725
672,Groundnut,8.13,0.07683801614115585,8.342581602624243
673,Cotton,8.03,0.09939451356306667,10.791622192974442
674,Bajra,64.87,0.03961458457251378,4.301098870683105
675,Groundnut,76.86,0.07863826674291285,8.538041328220762
676,Groundnut,81.1,0.15034688341856606,16.323705460008682
677,Groundnut,28.01,0.14606271691571723,15.858557992073186
678,Maize,40.98,0.04002718810153926,4.345896729650499
679,Cotton,94.57,0.05768041005441507,6.262570950137326
680,Cotton,63.92,0.05001474705110069,5.430282164519991
681,Cotton,79.97,0.07535846343974265,8.181941209147043
682,Cotton,21.84,0.0579599422657616,6.2929207743628295
683,Cotton,37.53,0.06310696145846946,6.851751282773617
684,Cotton,74.84,0.10090359835941949,10.955468992919473
685,Groundnut,10.98,0.06967084551994068,7.564415939711032
686,Groundnut,16.45,0.06972072981677666,7.569832058423404
687,Cotton,22.25,0.07330022242889797,7.95847053078784
688,Groundnut,34.96,0.023687064779417937,2.571790381546519
689,Rice,30.81,0.030075992859683622,3.2654594341805496
690,Rice,38.21,0.03298437055598983,3.581232530379619
691,Rice,10.76,0.022456318126052952,2.438163761502192
692,Bajra,8.67,0.07605089473545164,8.257120981852927
693,Cotton,36.27,0.0739033752269191,8.02395701376911
694,Cotton,96.66,0.026254830787879622,2.850582033619931
695,Groundnut,99.8,0.10978054263777501,11.919270971982582
696,Cotton,61.11,0.08233544605319572,8.939457471486442
697,Cotton,43.9,0.1080397612022052,11.730268029065687
698,Cotton,33.41,0.06872632139856438,7.461865536226471
699,Groundnut,12.39,0.0612515154195319,6.65029878872866
700,Bajra,27.75,0.055334287554549916,6.007843936247202
701,Bajra,23.0,0.052813496503327895,5.734152525352997
702,Groundnut,34.41,0.05999645635158845,6.514032481811041
703,Cotton,38.6,0.055201483412908106,5.9934249097749674
704,Bajra,7.44,0.018280582961897135,1.984789076581632
705,Cotton,96.25,0.07343244060343843,7.9728259366904
706,Bajra,61.58,0.057324847155534854,6.223966198899026
707,Cotton,42.26,0.02146745486745476,2.3307992973606764
708,Groundnut,23.09,0.028328414565222743,3.075718531685985
709,Groundnut,43.45,0.030880541031289066,3.3528121420189483
710,Cotton,88.16,0.06357548882758347,6.902620995530334
711,Cotton,63.4,0.05571856239741556,6.049566047194899
712,Cotton,27.42,0.07263589211864732,7.886341783812107
713,Cotton,76.18,0.0730983555876348,7.936553116977882
714,Rice,41.21,0.07474529952827598,8.115367783333996
715,Cotton,90.52,0.07136599456632871,7.7484644089235015
716,Groundnut,15.27,0.06369310925826584,6.915391471531443
717,Cotton,37.84,0.04456633393008424,4.838728226123311
718,Bajra,55.77,0.06582263367053105,7.146601646862704
719,Cotton,68.03,0.030702709182687183,3.333504294380335
720,Maize,87.08,0.09598069918225807,10.420972006017658
721,Cotton,62.74,0.0401153878587322,4.355472896614024
722,Cotton,93.61,0.028112742634608768,3.052302249344218
723,Cotton,94.58,0.02988816215915829,3.245065974988006
724,Cotton,22.7,0.03673433873391663,3.988380152126218
725,Groundnut,40.07,0.022608332738183256,2.4546685383064055
726,Cotton,29.95,0.048435927274019276,5.258863985243446
727,Groundnut,78.3,0.023906291417763438,2.5955926113764316
728,Bajra,7.06,0.026200503239815102,2.844683495034992
729,Cotton,16.87,0.02814728986221782,3.056053166923135
730,Cotton,71.96,0.021001996096163947,2.280262753379409
731,Groundnut,96.32,0.06656893950936353,7.227630773766985
732,Cotton,84.28,0.05526812257674677,6.000660165058413
733,Cotton,89.5,0.019683891239291144,2.137151336901976
734,Maize,80.98,0.062332434661688,6.76765810429152
735,Cotton,83.98,0.09476383662560174,10.288852832620025
736,Cotton,83.05,0.08373054111211502,9.090927992941229
737,Cotton,75.0,0.06369700593124464,6.915814547424561
738,Cotton,25.52,0.039417021207431346,4.2796487008627215
739,Cotton,60.71,0.023601700889965188,2.562522115010737
740,Cotton,26.15,0.06250399944433982,6.786285513890173
741,Rice,90.93,0.04635170690081497,5.032572633455204
742,Cotton,8.81,0.16685581232483085,18.116139641539654
743,Groundnut,88.83,0.06295007196978838,6.834717222972913
744,Bajra,59.07,0.13349700180093982,14.494252808194155
745,Rice,1.54,0.19233839926491766,20.882876364714548
746,Rice,3.69,0.228727710506118,24.833795632792867
747,Rice,79.67,0.06438803720794416,6.990842314997852
748,Groundnut,95.89,0.07391669055448039,8.025402707090262
749,Groundnut,28.27,0.07294128065990271,7.919498923388031
750,Groundnut,88.51,0.06723833323152066,7.3003092737053645
751,Groundnut,98.58,0.07429765106273514,8.066764968729785
752,Cotton,69.8,0.06384051225594796,6.931395548658778
753,Cotton,74.41,0.07934012324479221,8.614244429684295
754,Cotton,86.93,0.06901401617124217,7.493101599288064
755,Cotton,79.51,0.07059708270752642,7.66498086458655
756,Cotton,78.23,0.05464225434542612,5.932707385243136
757,Groundnut,81.97,0.05670759430033333,6.156948821660763
758,Cotton,89.23,0.12648629193027533,13.733074655430594
759,Groundnut,94.72,0.06523636393133975,7.082948218703295
760,Bajra,94.78,0.08611339517714356,9.349643085846884
761,Groundnut,96.79,0.08471237079039937,9.197528795803162
762,Bajra,34.52,0.048878887458096335,5.306957776155325
763,Maize,69.88,0.0413653280133692,4.4911834245810605
764,Groundnut,37.94,0.05655230252562173,6.140088231450211
765,Groundnut,63.51,0.05653564858435122,6.138280052751281
766,Cotton,43.58,0.09267339457464967,10.061885970753275
767,Groundnut,8.1,0.06663179491112349,7.234455212302526
768,Bajra,80.38,0.06303338947824617,6.843763306515201
769,Cotton,29.05,0.10515612809241048,11.417181542211347
770,Cotton,32.63,0.08824314171239743,9.580877377875217
771,Cotton,7.49,0.0915101668029521,9.935590120142058
772,Cotton,26.1,0.09593841978705503,10.416381579008934
773,Cotton,14.65,0.07382341917679097,8.015275895927754
774,Maize,25.0,0.067654913922579,7.345538947553884
775,Groundnut,45.02,0.07818454532590226,8.488779151288506
776,Bajra,26.27,0.06604816608855821,7.171088518022577
777,Bajra,17.1,0.07163209376553636,7.777355762387192
778,Bajra,52.45,0.046135382414340745,5.009085500761127
779,Bajra,3.48,0.04811068651364483,5.223551418363286
780,Bajra,10.61,0.060845386728322556,6.606203926344959
781,Groundnut,4.86,0.05385452455468156,5.847180709905344
782,Groundnut,42.46,0.0477784784425014,5.187482385327957
783,Cotton,54.94,0.05850525284441213,6.352127118170678
784,Maize,17.78,0.03317347103632414,3.60176385416323
785,Groundnut,7.91,0.0321430588040945,3.489888267527494
786,Groundnut,12.18,0.037141053664199064,4.032538664608551
787,Bajra,49.91,0.05742002698810861,6.23430021791784
788,Bajra,51.95,0.09720812696426095,10.554238284182308
789,Cotton,25.37,0.08003638653573933,8.689840255986827
790,Groundnut,34.27,0.06771154698532726,7.351687804215097
791,Groundnut,99.7,0.07697682894935062,8.357653011778366
792,Bajra,92.96,0.1203448496056515,13.066276027302791
793,Bajra,43.8,0.04859793761468134,5.2764540344836455
794,Bajra,51.32,0.07920485903974833,8.599558305221896
795,Maize,83.98,0.06207347899515916,6.739542350033758
796,Cotton,77.42,0.07553513867090152,8.201123478642362
797,Cotton,81.95,0.0785513396385156,8.528603337778874
798,Cotton,79.74,0.11104767903188045,12.056848557927278
799,Cotton,9.16,0.11696509607764988,12.699323950451754
800,Maize,23.76,0.0899956951552921,9.771158450247642
801,Groundnut,26.95,0.1130470985487948,12.27393277372867
802,Maize,66.15,0.08130188232864707,8.82723971591973
803,Bajra,90.71,0.08137595802861432,8.835282382854453
805,Bajra,98.71,0.18454403945791423,20.036614501177027
807,Groundnut,99.99,0.13623098410391943,14.791091165145453
808,Groundnut,99.02,0.07592770842446643,8.243746198076202
809,Maize,9.0,0.08723618398793681,9.47154833206444
810,Cotton,59.43,0.07878279320264951,8.553733089208922
811,Bajra,76.88,0.05255459470114246,5.706042619342011
812,Cotton,67.61,0.06881978541491197,7.472013262865539
813,Cotton,57.36,0.061640379673522434,6.692519188658038
814,Cotton,95.06,0.11327622387829246,12.298809740294944
815,Bajra,83.51,0.08757321120726463,9.508140597465758
816,Bajra,42.77,0.10419367212856098,11.31268421366767
817,Cotton,10.2,0.08701399080337169,9.447424013571155
818,Groundnut,25.0,0.1082063455848743,11.748354698606798
819,Bajra,79.95,0.08633840547707564,9.37407326875486
820,Groundnut,33.46,0.11134272163424781,12.088882401460909
821,Bajra,48.98,0.08782016821091955,9.534953613454432
822,Bajra,38.02,0.13102530351645264,14.225891576723527
829,Groundnut,95.83,0.09900320452746199,10.749136354253944
830,Cotton,43.67,0.060546652981370346,6.573769321880052
831,Bajra,85.08,0.07608252329131837,8.2605550086738
832,Cotton,13.83,0.05350955506653651,5.809726123623749
833,Cotton,31.49,0.08409785845414561,9.130808966629042
834,Cotton,27.89,0.05905609685326829,6.411934246529602
835,Maize,30.65,0.07084051968595406,7.691411698692131
836,Groundnut,45.81,0.07953517553421148,8.635421962928639
837,Bajra,94.51,0.15749210246912757,17.0994877614209
838,Bajra,13.95,0.07966548147056354,8.649569750207874
839,Cotton,36.86,0.05811975055323481,6.310271738715835
840,Cotton,27.55,0.05086298306473549,5.522378219538291
841,Cotton,79.22,0.08906080142099178,9.669653652754503
842,Cotton,53.67,0.11251853595559821,12.216544819337233
843,Bajra,59.79,0.0919113753359195,9.979150783132118
844,Groundnut,21.11,0.024210196584591677,2.6285886956202793
845,Cotton,74.43,0.024159064034540934,2.6230370495371096
846,Bajra,11.83,0.02389648811584478,2.594528231394505
847,Cotton,11.26,0.048831674292361064,5.301831671817322
848,Rice,37.28,0.020457492254170522,2.221143999891193
849,Groundnut,37.99,0.018551189721805625,2.014169832230126
850,Cotton,72.91,0.05767169453650878,6.261624674803919
851,Bajra,66.61,0.07673002833816676,8.33085697588649
852,Rice,20.37,0.07981369818639993,8.665662175661264
853,Rice,64.08,0.07202759629245568,7.820296903642154
854,Groundnut,89.67,0.0687409448402118,7.463453256229948
855,Bajra,91.04,0.1874780786314864,20.355173756869622
856,Bajra,55.88,0.07831004350618274,8.502404943084684
857,Cotton,28.05,0.09393063660627078,10.198389289940746
858,Bajra,55.52,0.0788914820480625,8.565533830660748
859,Bajra,81.84,0.056265408499858054,6.108939108380167
860,Bajra,26.58,0.07306631478780932,7.933074331337889
861,Cotton,72.47,0.05507176609010587,5.979341030399899
864,Bajra,36.36,0.05263636639909575,5.714920868641254
865,Bajra,62.39,0.07241320287410137,7.8621636062907285
866,Cotton,73.13,0.0687322264404338,7.462506668001294
867,Cotton,53.52,0.05772206116846455,6.267093162386529
868,Bajra,99.8,0.05769511954184671,6.264168012443124
869,Bajra,82.79,0.06830862306121918,7.416514515474175
870,Cotton,78.14,0.047500669546839895,5.1573196677256
871,Maize,36.87,0.11395913757677538,12.372956153011764
872,Groundnut,95.6,0.12181431209022604,13.225820889406434
873,Cotton,65.45,0.20803823359524823,22.587464218829
874,Maize,50.0,0.021133168253015783,2.2945045893544345
875,Cotton,79.92,0.07271493499447719,7.894923755013776
876,Groundnut,90.35,0.06988750819345782,7.5879397905967565
877,Groundnut,55.83,0.07164887800152604,7.779178087655511
878,Cotton,48.19,0.04335490326660377,4.70719881303382
879,Bajra,65.08,0.05477750470655225,5.9473920066212616
880,Bajra,64.14,0.05867812647432661,6.370896634055288
881,Groundnut,93.75,0.07476704092967305,8.117728325997895
882,Groundnut,30.86,0.08192236992735549,8.894608300971846
883,Groundnut,62.44,0.04926912340696453,5.349327105963759
884,Cotton,23.86,0.08161257659969741,8.860972917788757
885,Groundnut,65.2,0.10203509460221623,11.078319636554694
886,Groundnut,50.0,0.10374506748239265,11.2639775830709
887,Bajra,59.14,0.0921873546826728,10.009114859985674
888,Bajra,83.38,0.05336361890156594,5.793881305834538
889,Groundnut,24.74,0.10764939121936758,11.687884146703926
890,Bajra,24.04,0.06867691815730131,7.456501647459299
891,Bajra,13.43,0.06150409252198042,6.677721999190787
892,Groundnut,61.42,0.08093065747337803,8.78693448937256
893,Cotton,77.84,0.08943958220467173,9.7107792538053
894,Bajra,0.52,0.10538443608635095,11.441969767697033
895,Cotton,46.57,0.16560879633590753,17.980746600831026
896,Bajra,73.27,0.0583800583051494,6.338534293779122
897,Cotton,65.37,0.08351272615511694,9.067279034466164
898,Cotton,44.58,0.07488280153169416,8.130296873667787
899,Cotton,58.01,0.09647319255102332,10.474443794124829
900,Maize,10.79,0.07843607484079011,8.516088621376404
901,Cotton,30.79,0.16436319293910676,17.845506930363396
902,Cotton,43.74,0.09075789332244424,9.853913064775378
903,Groundnut,88.19,0.11542443123633614,12.532048390690528
904,Rice,37.15,0.16785949733117514,18.225113356495743
905,Cotton,62.88,0.0805573830031615,8.74640672870996
906,Cotton,70.02,0.08774817759179412,9.52713733129569
907,Bajra,18.73,0.06209079322154503,6.741422218278209
908,Cotton,52.31,0.06574952551692295,7.138664029939171
909,Cotton,53.82,0.05506821311180935,5.978955270682775
910,Cotton,56.58,0.09164191711570871,9.949894728596863
911,Cotton,48.36,0.0867192279562213,9.41542054407428
912,Cotton,89.49,0.16121981693350748,17.50421921691868
913,Bajra,26.75,0.05452555029982764,5.920036404488335
914,Groundnut,11.34,0.027704824482662954,3.0080130987296583
915,Bajra,58.23,0.09661323110563542,10.489648287005265
916,Cotton,29.35,0.05919660237730026,6.427189439970604
917,Groundnut,86.88,0.05371357591060131,5.831877405316395
918,Groundnut,68.97,0.12066316138314949,13.10083628942584
921,Bajra,26.61,0.06012037630323639,6.527486919610645
925,Maize,46.45,0.08676224815068831,9.420091402341136
926,Cotton,88.26,0.06969590890120762,7.567137161756548
927,Groundnut,71.32,0.06264683056548999,6.801793205830068
928,Bajra,84.86,0.06068611112688104,6.588910797642991
929,Cotton,70.83,0.10205280604365745,11.080242631875812
930,Groundnut,32.28,0.07827830468844114,8.498958944732857
931,Rice,97.77,0.06167907593989089,6.696720582396558
932,Cotton,50.67,0.08286179202928921,8.996604759733788
933,Cotton,57.88,0.11384118683733775,12.360149814193221
934,Cotton,56.45,0.06616220162083225,7.183469768624456
935,Rice,46.32,0.08748032392056536,9.498055488452643
936,Maize,54.42,0.1045096972105326,11.346996200978493
937,Cotton,45.62,0.03960380961661065,4.2999289947102355
938,Bajra,26.79,0.12369189717523497,13.429677099837239
939,Cotton,82.93,0.06597185980453121,7.162803668500711
940,Groundnut,33.03,0.058048956622781776,6.302585385378837
941,Cotton,88.58,0.10040431265139727,10.90125973594767
942,Groundnut,50.99,0.1590226085316646,17.265660345790725
943,Groundnut,43.33,0.09536746816743971,10.354391294550771
944,Cotton,58.27,0.11539653938230952,12.529020071117076
945,Cotton,40.85,0.06455812445153421,7.0093093028311735
946,Cotton,28.96,0.06187807995777366,6.718327169107324
947,Groundnut,59.97,0.049948424240253655,5.423081256826196
948,Bajra,39.95,0.061919085043511596,6.722779239723812
949,Cotton,75.17,0.07494801049405159,8.137376846798402
950,Groundnut,74.3,0.07954765385333376,8.636776779213198
951,Bajra,81.92,0.10874238566841621,11.8065545111971
952,Bajra,56.72,0.07247771560849196,7.86916798743031
953,Bajra,84.05,0.10579983948054168,11.487071618162263
954,Groundnut,79.12,0.1255085654971288,13.626919356748973
955,Groundnut,52.26,0.060846548058834826,6.606330016203245
956,Groundnut,21.3,0.0614673455846444,6.673732251162817
957,Cotton,73.72,0.07784282364611249,8.451677191318655
958,Bajra,27.06,0.062282641502738746,6.762251880749472
959,Cotton,31.27,0.08516876186923152,9.247080827584831
960,Groundnut,0.0,0.19647567656116247,21.33207553968023
966,Rice,1.37,0.10230145982171089,11.107239872804065
