farm_id,crop_type,pred_se,r_health,r_wit,disagree
341,Groundnut,0.026786729748951313,0.18981481481481483,0.3333333333333333,0.1435185185185185
342,Cotton,0.06168147718428757,0.12563451776649745,0.17258883248730963,0.046954314720812185
343,Groundnut,0.039233550844531284,0.20833333333333334,0.30092592592592593,0.09259259259259259
344,Cotton,0.034590696298215526,0.916243654822335,0.8756345177664975,0.040609137055837574
345,Bajra,0.02597563783223427,0.028368794326241134,0.14893617021276595,0.12056737588652482
346,Bajra,0.028280880553011794,0.3546099290780142,0.07801418439716312,0.2765957446808511
347,Groundnut,0.025256415388963286,0.06018518518518518,0.5324074074074074,0.47222222222222227
348,Bajra,0.05284852062919181,0.07801418439716312,0.09219858156028368,0.01418439716312056
349,Rice,0.023084218367266162,0.43023255813953487,0.4069767441860465,0.023255813953488358
350,Groundnut,0.041004464512122314,0.7962962962962963,0.5,0.2962962962962963
351,Cotton,0.024338857299675252,0.02030456852791878,0.37817258883248733,0.35786802030456855
352,Groundnut,0.03375310880661418,0.17592592592592593,0.37037037037037035,0.19444444444444442
353,Groundnut,0.030661511299115936,0.48148148148148145,0.5555555555555556,0.07407407407407413
354,Bajra,0.08177735835865875,0.0851063829787234,0.8014184397163121,0.7163120567375887
355,Groundnut,0.03712516566531332,0.2962962962962963,0.9490740740740741,0.6527777777777778
356,Groundnut,0.02215815033616625,0.7361111111111112,0.6990740740740741,0.03703703703703709
357,Groundnut,0.018464725408680802,0.6018518518518519,0.6944444444444444,0.09259259259259256
358,Groundnut,0.029119715002384635,0.6759259259259259,0.7546296296296297,0.07870370370370372
359,Groundnut,0.02166773583458122,0.7291666666666666,0.9907407407407407,0.26157407407407407
360,Cotton,0.04800934752611947,0.007614213197969543,0.24873096446700507,0.24111675126903553
361,Groundnut,0.022765411217097988,0.3148148148148148,0.17592592592592593,0.1388888888888889
362,Groundnut,0.03148262144738201,0.22685185185185186,0.22685185185185186,0.0
363,Cotton,0.0363931594667951,0.34517766497461927,0.2969543147208122,0.048223350253807085
364,Groundnut,0.04441385044748857,0.8888888888888888,0.875,0.01388888888888884
365,Bajra,0.04657220120845042,0.3049645390070922,0.6028368794326241,0.2978723404255319
366,Groundnut,0.03569341612841241,0.2361111111111111,0.6111111111111112,0.37500000000000006
367,Bajra,0.07433984287842775,0.36879432624113473,0.3546099290780142,0.014184397163120532
368,Groundnut,0.027713436178813115,0.3888888888888889,0.7361111111111112,0.34722222222222227
369,Cotton,0.09827389321628661,0.19035532994923857,0.07360406091370558,0.11675126903553298
370,Cotton,0.05608415199057857,0.1446700507614213,0.8401015228426396,0.6954314720812182
371,Cotton,0.03519613491432492,0.35279187817258884,0.5964467005076142,0.24365482233502533
372,Cotton,0.04930857854171458,0.04060913705583756,0.7284263959390863,0.6878172588832487
373,Groundnut,0.020142493000823426,0.39814814814814814,0.21296296296296297,0.18518518518518517
374,Groundnut,0.01653766645800451,0.4537037037037037,0.28703703703703703,0.16666666666666669
375,Rice,0.04094595558720415,0.22093023255813954,0.5232558139534884,0.3023255813953489
376,Cotton,0.045464403703070234,0.01015228426395939,0.2639593908629442,0.2538071065989848
377,Rice,0.038076313398070875,0.12790697674418605,0.813953488372093,0.686046511627907
378,Cotton,0.023968922430375798,0.7944162436548223,0.766497461928934,0.027918781725888353
379,Cotton,0.06396867340052066,0.350253807106599,0.6548223350253807,0.3045685279187817
380,Cotton,0.04731140137134304,0.7715736040609137,0.383248730964467,0.3883248730964467
381,Groundnut,0.042023111325337946,0.1712962962962963,0.5601851851851852,0.38888888888888895
382,Cotton,0.06823526005062311,0.10152284263959391,0.4467005076142132,0.3451776649746193
386,Rice,0.10089128688875919,0.05813953488372093,0.38372093023255816,0.32558139534883723
387,Rice,0.14557721255589443,0.011627906976744186,0.8604651162790697,0.8488372093023255
388,Cotton,0.14766129632929204,0.5215736040609137,0.4593908629441624,0.06218274111675126
410,Cotton,0.27183401338208724,0.06472081218274112,0.7182741116751269,0.6535532994923858
418,Rice,0.2325939636658186,0.9883720930232558,0.7674418604651163,0.22093023255813948
419,Cotton,0.06826635386363289,0.5215736040609137,0.467005076142132,0.054568527918781695
420,Maize,0.08874775490371001,0.20833333333333334,0.5416666666666666,0.33333333333333326
421,Groundnut,0.07940693981854743,0.14351851851851852,0.7870370370370371,0.6435185185185186
422,Bajra,0.05092831606040892,0.7304964539007093,0.40425531914893614,0.32624113475177313
423,Maize,0.07357360665901447,0.3958333333333333,0.8125,0.4166666666666667
424,Groundnut,0.07972186139002059,0.5462962962962963,0.6759259259259259,0.12962962962962965
425,Cotton,0.07367011941740231,0.8197969543147208,0.8299492385786802,0.010152284263959421
426,Groundnut,0.14288155890326307,0.9305555555555556,0.8148148148148148,0.11574074074074081
427,Groundnut,0.06231084132815929,0.6574074074074074,0.5648148148148148,0.09259259259259267
428,Groundnut,0.07428005880971791,0.5092592592592593,0.1574074074074074,0.35185185185185186
429,Cotton,0.09030585373196492,0.8096446700507615,0.29949238578680204,0.5101522842639594
430,Cotton,0.10028375261210015,0.7436548223350253,0.21573604060913706,0.5279187817258882
431,Cotton,0.12047654415525234,0.19543147208121828,0.20558375634517767,0.010152284263959394
432,Bajra,0.11357483141181231,0.9716312056737588,0.8723404255319149,0.09929078014184389
433,Groundnut,0.08230037474803577,0.16203703703703703,0.8055555555555556,0.6435185185185186
434,Cotton,0.1037831642501453,0.7474619289340102,0.6725888324873096,0.0748730964467006
435,Bajra,0.14062832082712182,1.0,0.9716312056737588,0.028368794326241176
436,Cotton,0.1153264742297036,0.22842639593908629,0.751269035532995,0.5228426395939086
437,Cotton,0.07778935941207338,0.5761421319796954,0.5786802030456852,0.0025380710659898
438,Cotton,0.08015937752615025,0.6751269035532995,0.7309644670050761,0.055837563451776595
439,Maize,0.09738643375171964,0.75,0.7291666666666666,0.02083333333333337
440,Cotton,0.06919783355193011,0.16243654822335024,0.3426395939086294,0.18020304568527917
441,Groundnut,0.07986762932976807,0.9953703703703703,0.4305555555555556,0.5648148148148148
442,Groundnut,0.08604924612712302,0.3194444444444444,0.12962962962962962,0.1898148148148148
443,Bajra,0.05537337584264698,0.7588652482269503,0.6666666666666666,0.09219858156028371
444,Rice,0.1520261348028518,0.06976744186046512,0.9883720930232558,0.9186046511627907
445,Rice,0.05055400031268197,0.32558139534883723,0.9651162790697675,0.6395348837209303
446,Cotton,0.14454913739726885,0.06472081218274112,0.9060913705583756,0.8413705583756346
452,Rice,0.16095472239577677,0.046511627906976744,1.0,0.9534883720930233
453,Cotton,0.3036463665823907,0.027918781725888325,0.7842639593908629,0.7563451776649746
454,Bajra,0.051117276702853084,0.5602836879432624,0.7021276595744681,0.14184397163120566
455,Bajra,0.08298546516247773,0.4326241134751773,0.5957446808510638,0.16312056737588648
456,Cotton,0.0746525059983526,0.43147208121827413,0.9568527918781726,0.5253807106598984
457,Cotton,0.12274040923457939,0.20050761421319796,0.9213197969543148,0.7208121827411168
458,Cotton,0.10302017000585532,0.3299492385786802,0.9035532994923858,0.5736040609137056
459,Rice,0.07947637848607836,0.7093023255813954,0.9069767441860465,0.19767441860465107
460,Groundnut,0.07213260427288345,0.9675925925925926,0.7175925925925926,0.25
461,Rice,0.09152953183642279,0.7558139534883721,0.5813953488372093,0.17441860465116277
463,Rice,0.18595809338888783,0.03488372093023256,0.9418604651162791,0.9069767441860466
466,Bajra,0.050163098444969245,0.8723404255319149,0.9361702127659575,0.06382978723404253
467,Groundnut,0.04991136902719131,0.35648148148148145,0.49537037037037035,0.1388888888888889
468,Rice,0.162952627130711,0.813953488372093,0.9767441860465116,0.16279069767441856
469,Cotton,0.07589046128426624,0.7081218274111675,0.949238578680203,0.24111675126903553
470,Cotton,0.07666371342842154,0.5964467005076142,0.4746192893401015,0.12182741116751267
471,Cotton,0.06107999279437113,0.6979695431472082,0.9187817258883249,0.2208121827411167
472,Cotton,0.07572624416275411,0.3680203045685279,0.48984771573604063,0.12182741116751272
473,Bajra,0.08324340631401866,0.9290780141843972,0.9219858156028369,0.007092198581560294
474,Cotton,0.14797477701351813,0.1319796954314721,0.9263959390862944,0.7944162436548223
475,Rice,0.11845963660024865,0.08139534883720931,0.872093023255814,0.7906976744186046
476,Groundnut,0.10544863085423427,0.4074074074074074,0.8796296296296297,0.47222222222222227
477,Bajra,0.10370406581081089,0.0070921985815602835,0.6170212765957447,0.6099290780141844
478,Bajra,0.16727413589680767,0.3829787234042553,0.8581560283687943,0.475177304964539
479,Bajra,0.12272143300844823,0.8226950354609929,0.9929078014184397,0.17021276595744683
480,Groundnut,0.11813079521307461,0.7824074074074074,0.8101851851851852,0.02777777777777779
481,Bajra,0.05316130809590884,0.5177304964539007,0.3191489361702128,0.1985815602836879
484,Cotton,0.0844549929505624,0.24619289340101522,0.6370558375634517,0.3908629441624365
485,Cotton,0.07156636313399607,0.2563451776649746,0.7131979695431472,0.45685279187817257
486,Rice,0.06165348426577843,0.9302325581395349,0.6976744186046512,0.2325581395348837
487,Bajra,0.09838657691923089,0.09929078014184398,0.8652482269503546,0.7659574468085106
488,Groundnut,0.07404042178867597,0.25,0.7037037037037037,0.4537037037037037
489,Bajra,0.1405791470988015,0.75177304964539,0.7872340425531915,0.03546099290780147
490,Groundnut,0.09215948845920104,0.8981481481481481,0.625,0.27314814814814814
491,Bajra,0.071029550014931,0.9078014184397163,0.9290780141843972,0.021276595744680882
492,Cotton,0.10862410837597632,0.3934010152284264,0.8426395939086294,0.449238578680203
493,Cotton,0.09006851603346142,0.649746192893401,0.7715736040609137,0.12182741116751272
494,Cotton,0.0877942308468037,0.45685279187817257,0.5710659898477157,0.11421319796954316
495,Bajra,0.07789194848082011,0.15602836879432624,1.0,0.8439716312056738
496,Cotton,0.09163287115377598,0.23857868020304568,0.7791878172588832,0.5406091370558375
497,Cotton,0.06009987247790085,0.6116751269035533,0.3553299492385787,0.2563451776649746
498,Bajra,0.06388781139076657,0.9645390070921985,0.7446808510638298,0.21985815602836878
499,Bajra,0.06750679066806935,0.02127659574468085,0.3333333333333333,0.3120567375886525
500,Groundnut,0.07297477641891391,0.9768518518518519,0.7777777777777778,0.19907407407407407
501,Cotton,0.07164619842183363,0.49238578680203043,0.6091370558375635,0.11675126903553307
502,Cotton,0.08148493258318401,0.14974619289340102,0.916243654822335,0.766497461928934
503,Bajra,0.07327195622235706,0.2198581560283688,0.10638297872340426,0.11347517730496455
504,Cotton,0.08710703200574582,0.29441624365482233,0.24619289340101522,0.04822335025380711
505,Bajra,0.07063974526734397,0.9397163120567376,0.45390070921985815,0.4858156028368794
506,Bajra,0.13966612273681678,0.2695035460992908,0.3404255319148936,0.07092198581560283
507,Bajra,0.0634475659656708,0.28368794326241137,0.3262411347517731,0.04255319148936171
508,Bajra,0.060977521213942364,0.6595744680851063,0.5886524822695035,0.07092198581560283
509,Bajra,0.07463357964344687,0.48226950354609927,0.4397163120567376,0.04255319148936165
510,Cotton,0.08982399754507354,0.682741116751269,0.9771573604060914,0.29441624365482233
511,Maize,0.0471516382002851,0.7291666666666666,0.9791666666666666,0.25
512,Cotton,0.0700043439801003,0.2233502538071066,0.7588832487309645,0.5355329949238579
513,Bajra,0.09063859157138703,0.0425531914893617,0.8085106382978723,0.7659574468085106
514,Groundnut,0.0684236109446073,0.1388888888888889,0.9166666666666666,0.7777777777777777
515,Cotton,0.10462913346105773,0.15228426395939088,0.7030456852791879,0.550761421319797
516,Bajra,0.05352415683798583,0.574468085106383,0.5531914893617021,0.021276595744680882
517,Cotton,0.0968853729664832,0.8883248730964467,0.49238578680203043,0.39593908629441626
518,Bajra,0.16728479808502458,0.9219858156028369,0.5319148936170213,0.3900709219858156
519,Cotton,0.035278093222953756,0.4213197969543147,0.05583756345177665,0.36548223350253806
520,Cotton,0.025448692787953968,0.5253807106598984,0.03299492385786802,0.49238578680203043
521,Cotton,0.05253442636275641,0.38578680203045684,0.5736040609137056,0.1878172588832488
522,Cotton,0.05374023449137035,0.19289340101522842,0.799492385786802,0.6065989847715736
523,Cotton,0.10928161660060938,0.6700507614213198,0.3883248730964467,0.2817258883248731
524,Groundnut,0.02932509190042502,0.36574074074074076,0.19444444444444445,0.1712962962962963
525,Bajra,0.05404113194732897,0.7021276595744681,0.19858156028368795,0.5035460992907801
526,Groundnut,0.05087818178940034,0.8009259259259259,0.8240740740740741,0.02314814814814814
527,Groundnut,0.016740621436843406,0.5,0.6481481481481481,0.14814814814814814
528,Groundnut,0.02657491740634417,0.08796296296296297,0.6851851851851852,0.5972222222222223
529,Cotton,0.035522059609363325,0.44923857868020306,0.49746192893401014,0.048223350253807085
530,Groundnut,0.04680629910378626,0.009259259259259259,0.6527777777777778,0.6435185185185185
531,Groundnut,0.12477710237599925,0.875,0.6805555555555556,0.19444444444444442
532,Maize,0.06962301268247419,0.4791666666666667,0.7708333333333334,0.2916666666666667
533,Cotton,0.051702277882798915,0.8223350253807107,0.7563451776649747,0.06598984771573602
534,Bajra,0.07065752867743773,0.3120567375886525,0.7588652482269503,0.44680851063829785
535,Cotton,0.10330664780473121,0.39086294416243655,0.9086294416243654,0.5177664974619289
540,Cotton,0.14313922974005794,0.7309644670050761,0.31725888324873097,0.41370558375634514
541,Cotton,0.12755473675585552,0.3350253807106599,0.3680203045685279,0.03299492385786801
542,Cotton,0.0805721818567754,0.5406091370558376,0.7766497461928934,0.23604060913705582
543,Cotton,0.08260069386457035,0.5329949238578681,0.6598984771573604,0.12690355329949232
544,Groundnut,0.024476503350532777,0.8425925925925926,0.037037037037037035,0.8055555555555556
545,Maize,0.02346979445745098,0.3333333333333333,0.10416666666666667,0.22916666666666663
546,Cotton,0.022445648683885523,0.9796954314720813,0.9949238578680203,0.015228426395939021
547,Groundnut,0.030498273206865857,0.6944444444444444,0.125,0.5694444444444444
548,Groundnut,0.026757190142380094,0.2824074074074074,0.041666666666666664,0.24074074074074073
549,Cotton,0.06435976185131492,0.4086294416243655,0.8071065989847716,0.39847715736040606
550,Rice,0.040127957308481205,0.5348837209302325,0.32558139534883723,0.20930232558139528
551,Bajra,0.08082814216431788,0.7375886524822695,0.2978723404255319,0.43971631205673756
552,Bajra,0.0503598090712887,0.3333333333333333,0.0425531914893617,0.2907801418439716
553,Bajra,0.06748296810584935,0.7872340425531915,0.03546099290780142,0.75177304964539
554,Bajra,0.04250417731584467,0.41134751773049644,0.02127659574468085,0.3900709219858156
555,Groundnut,0.020873295260758082,0.18055555555555555,0.18518518518518517,0.0046296296296296224
556,Cotton,0.04803407324675689,0.8781725888324873,0.6015228426395939,0.2766497461928934
557,Cotton,0.05878177291401319,0.9263959390862944,0.6903553299492385,0.23604060913705582
558,Bajra,0.023566129244331182,0.723404255319149,0.6312056737588653,0.09219858156028371
559,Maize,0.04197648256497378,0.8958333333333334,0.14583333333333334,0.75
560,Bajra,0.03229593214231463,0.5106382978723404,0.375886524822695,0.13475177304964536
561,Cotton,0.043775391557360266,0.33248730964467005,0.04568527918781726,0.2868020304568528
562,Cotton,0.07335807059281631,0.8020304568527918,0.2893401015228426,0.5126903553299492
563,Cotton,0.06920527950709211,0.3197969543147208,0.15736040609137056,0.16243654822335027
564,Cotton,0.05581802261451486,0.33756345177664976,0.7208121827411168,0.38324873096446704
565,Cotton,0.10645019830537499,0.5050761421319797,0.7461928934010152,0.24111675126903553
566,Cotton,0.05962620175991226,0.1751269035532995,0.1319796954314721,0.0431472081218274
567,Cotton,0.051781363092286266,0.07614213197969544,0.5050761421319797,0.4289340101522843
568,Cotton,0.12166700874779228,0.7411167512690355,0.5558375634517766,0.18527918781725894
569,Groundnut,0.035374217224911096,0.18518518518518517,0.6064814814814815,0.42129629629629634
570,Cotton,0.019609809856140796,0.983502538071066,0.9670050761421319,0.016497461928934087
571,Groundnut,0.02917650152480335,0.9166666666666666,0.19907407407407407,0.7175925925925926
572,Cotton,0.036118560515501934,0.5989847715736041,0.08629441624365482,0.5126903553299492
573,Groundnut,0.022916575060202376,0.7129629629629629,0.48148148148148145,0.23148148148148145
574,Cotton,0.033390645079790844,0.5786802030456852,0.6979695431472082,0.11928934010152292
575,Groundnut,0.03437810351149621,0.41203703703703703,0.7129629629629629,0.3009259259259259
576,Groundnut,0.09136425213470299,0.0787037037037037,0.7731481481481481,0.6944444444444444
577,Cotton,0.09652576375451222,0.6040609137055838,0.7360406091370558,0.13197969543147203
578,Cotton,0.04582337482525958,0.565989847715736,0.03807106598984772,0.5279187817258884
579,Cotton,0.03572523640628439,0.7538071065989848,0.025380710659898477,0.7284263959390863
580,Cotton,0.07933025050221315,0.6725888324873096,0.09137055837563451,0.5812182741116751
581,Cotton,0.05212075362343933,0.6091370558375635,0.5355329949238579,0.07360406091370564
582,Cotton,0.042135617002614874,0.7690355329949239,0.9314720812182741,0.16243654822335019
583,Groundnut,0.031187570814227194,0.6388888888888888,0.8703703703703703,0.2314814814814815
584,Maize,0.032042915315634767,0.9166666666666666,0.3541666666666667,0.5625
585,Cotton,0.052058312275370486,0.8527918781725888,0.3730964467005076,0.4796954314720812
586,Bajra,0.096843093447492,0.9787234042553191,0.7801418439716312,0.1985815602836879
587,Cotton,0.11079231003853897,0.4137055837563452,0.8705583756345178,0.45685279187817257
588,Bajra,0.085211579979871,0.950354609929078,0.8368794326241135,0.11347517730496459
590,Cotton,0.10254747219108466,0.3553299492385787,0.46954314720812185,0.11421319796954316
591,Cotton,0.10557296088350122,0.13959390862944163,0.5101522842639594,0.37055837563451777
592,Cotton,0.030928946161026094,0.5025380710659898,0.07614213197969544,0.42639593908629436
593,Groundnut,0.02950408286720265,0.8935185185185185,0.2222222222222222,0.6712962962962963
594,Cotton,0.021703101992048814,0.9314720812182741,0.883248730964467,0.048223350253807085
595,Cotton,0.029143348681139967,0.9479695431472082,0.3756345177664975,0.5723350253807107
596,Groundnut,0.04459361282895958,0.2777777777777778,0.2361111111111111,0.041666666666666685
597,Cotton,0.09733947419500805,0.012690355329949238,0.04060913705583756,0.027918781725888322
598,Cotton,0.07172867272322314,0.2868020304568528,0.2766497461928934,0.010152284263959421
599,Cotton,0.043262238592792435,0.14720812182741116,0.38071065989847713,0.23350253807106597
600,Cotton,0.057654246850841306,0.17258883248730963,0.6243654822335025,0.4517766497461929
601,Bajra,0.08651040042377589,0.5460992907801419,0.7730496453900709,0.22695035460992907
602,Cotton,0.13672877081383297,0.6903553299492385,0.631979695431472,0.058375634517766506
603,Cotton,0.07995113247117121,0.025380710659898477,0.27411167512690354,0.24873096446700507
604,Cotton,0.061139911648260645,0.2436548223350254,0.6446700507614214,0.401015228426396
605,Cotton,0.07949292583267933,0.04314720812182741,0.6395939086294417,0.5964467005076143
606,Bajra,0.04804364952086394,0.16312056737588654,0.3475177304964539,0.18439716312056736
607,Groundnut,0.09312290769001083,0.28703703703703703,0.9722222222222222,0.6851851851851851
608,Cotton,0.07255219349319576,0.8553299492385786,0.6192893401015228,0.23604060913705582
609,Groundnut,0.13139959180424068,0.39351851851851855,0.8379629629629629,0.44444444444444436
610,Cotton,0.13583266539777764,0.3401015228426396,0.5761421319796954,0.23604060913705582
612,Cotton,0.09730406307502905,0.1649746192893401,0.7690355329949239,0.6040609137055838
613,Cotton,0.05512779958882188,0.16751269035532995,0.5583756345177665,0.39086294416243655
614,Cotton,0.05635353262478417,0.2817258883248731,0.8223350253807107,0.5406091370558376
615,Cotton,0.026801617802827395,0.9086294416243654,0.9289340101522843,0.020304568527918843
616,Groundnut,0.01752091072025076,0.09259259259259259,0.36574074074074076,0.27314814814814814
617,Cotton,0.04225458327636352,0.41624365482233505,0.5609137055837563,0.14467005076142125
618,Groundnut,0.0370384548323812,0.5185185185185185,0.7824074074074074,0.26388888888888895
619,Cotton,0.06058861978535535,0.37055837563451777,0.3223350253807107,0.048223350253807085
620,Bajra,0.052267255501846605,0.11347517730496454,0.5106382978723404,0.39716312056737585
621,Cotton,0.053466112737314525,0.5583756345177665,0.36548223350253806,0.19289340101522845
622,Groundnut,0.041793946023206414,0.5925925925925926,0.09722222222222222,0.49537037037037035
623,Bajra,0.04044481346351772,0.8085106382978723,0.6808510638297872,0.12765957446808507
624,Groundnut,0.02150002908293676,0.7291666666666666,0.023148148148148147,0.7060185185185185
625,Cotton,0.0783517161860767,0.5634517766497462,0.8959390862944162,0.33248730964467
626,Cotton,0.06984059302453441,0.4467005076142132,0.9137055837563451,0.46700507614213194
627,Groundnut,0.039013446792756805,0.046296296296296294,0.5370370370370371,0.4907407407407408
628,Cotton,0.07933525718250045,0.467005076142132,0.09898477157360407,0.3680203045685279
629,Maize,0.04210313781252758,0.4375,0.5833333333333334,0.14583333333333337
630,Cotton,0.07058226840546655,0.3730964467005076,0.20304568527918782,0.1700507614213198
631,Cotton,0.033322928531179685,0.25888324873096447,0.7817258883248731,0.5228426395939086
632,Bajra,0.04538964367972506,0.6879432624113475,0.3120567375886525,0.375886524822695
633,Bajra,0.038933602715980856,0.19858156028368795,0.1347517730496454,0.06382978723404256
634,Bajra,0.05498987498382662,0.06382978723404255,0.4326241134751773,0.3687943262411348
636,Cotton,0.18466566168118378,0.5355329949238579,0.6852791878172588,0.14974619289340096
637,Bajra,0.11445665648553496,0.2907801418439716,0.5815602836879432,0.2907801418439716
638,Bajra,0.0637857469360335,0.1347517730496454,0.16312056737588654,0.028368794326241148
639,Groundnut,0.07292898248179194,0.032407407407407406,0.05555555555555555,0.023148148148148147
640,Bajra,0.06229660602316315,0.14893617021276595,0.36879432624113473,0.21985815602836878
641,Groundnut,0.05263717663872215,0.6851851851851852,0.42592592592592593,0.2592592592592593
643,Rice,0.06212917598972067,0.3372093023255814,0.8023255813953488,0.46511627906976744
644,Bajra,0.06828057981682474,0.4397163120567376,0.6879432624113475,0.2482269503546099
645,Cotton,0.029954097602971408,0.9060913705583756,0.5634517766497462,0.3426395939086294
646,Bajra,0.06681960642665778,0.12056737588652482,0.48226950354609927,0.36170212765957444
647,Cotton,0.1511361585802657,0.29949238578680204,0.40609137055837563,0.10659898477157359
648,Cotton,0.10935758678576775,0.7842639593908629,0.8350253807106599,0.050761421319796995
649,Cotton,0.06930887596441894,0.6218274111675127,0.5888324873096447,0.032994923857868064
650,Groundnut,0.06719253810609649,0.6064814814814815,0.8981481481481481,0.29166666666666663
651,Bajra,0.06047138997481692,0.18439716312056736,0.624113475177305,0.4397163120567376
652,Cotton,0.0976158635243011,0.20558375634517767,0.45685279187817257,0.2512690355329949
653,Cotton,0.04646952276662432,0.13451776649746192,0.09390862944162437,0.040609137055837546
654,Bajra,0.04788166322698953,0.900709219858156,0.06382978723404255,0.8368794326241135
655,Groundnut,0.02989242623900801,0.7037037037037037,0.05092592592592592,0.6527777777777778
656,Bajra,0.04519744443303394,0.851063829787234,0.24113475177304963,0.6099290780141844
657,Bajra,0.04506014534412161,0.5673758865248227,0.41843971631205673,0.148936170212766
658,Bajra,0.04114192495645676,0.6453900709219859,0.5390070921985816,0.1063829787234043
659,Cotton,0.04238677352589288,0.25380710659898476,0.583756345177665,0.3299492385786802
660,Maize,0.06356229040849155,0.125,0.75,0.625
661,Cotton,0.04666995256539924,0.8274111675126904,0.8375634517766497,0.01015228426395931
662,Cotton,0.03240369040569615,0.9543147208121827,0.6700507614213198,0.2842639593908629
663,Cotton,0.04237253540868764,0.4289340101522843,0.19796954314720813,0.23096446700507614
664,Groundnut,0.03245222898983346,0.041666666666666664,0.4351851851851852,0.3935185185185185
665,Cotton,0.034710488742262194,0.583756345177665,0.7233502538071066,0.13959390862944165
666,Cotton,0.02309020062104262,0.983502538071066,0.2614213197969543,0.7220812182741116
667,Cotton,0.05343568303733921,0.7766497461928934,0.7081218274111675,0.06852791878172593
668,Groundnut,0.09955547179574112,0.4583333333333333,0.5740740740740741,0.11574074074074076
669,Bajra,0.06120869443498755,0.5531914893617021,0.7092198581560284,0.15602836879432624
670,Bajra,0.050805277961009296,0.46808510638297873,0.7659574468085106,0.2978723404255319
671,Cotton,0.46022974229903596,0.5177664974619289,0.31218274111675126,0.20558375634517767
672,Groundnut,0.07683801614115585,0.07407407407407407,0.5277777777777778,0.4537037037037037
673,Cotton,0.09939451356306667,0.050761421319796954,0.29441624365482233,0.2436548223350254
674,Bajra,0.03961458457251378,0.6737588652482269,0.1773049645390071,0.4964539007092198
675,Groundnut,0.07863826674291285,0.7592592592592593,0.32407407407407407,0.43518518518518523
676,Groundnut,0.15034688341856606,0.8101851851851852,0.5462962962962963,0.26388888888888895
677,Groundnut,0.14606271691571723,0.2638888888888889,0.5138888888888888,0.24999999999999994
678,Maize,0.04002718810153926,0.4166666666666667,0.4791666666666667,0.0625
679,Cotton,0.05768041005441507,0.8705583756345178,0.3248730964467005,0.5456852791878173
680,Cotton,0.05001474705110069,0.6472081218274112,0.18274111675126903,0.46446700507614214
681,Cotton,0.07535846343974265,0.7918781725888325,0.8730964467005076,0.08121827411167504
682,Cotton,0.0579599422657616,0.19796954314720813,0.6751269035532995,0.47715736040609136
683,Cotton,0.06310696145846946,0.37817258883248733,0.3299492385786802,0.04822335025380714
684,Cotton,0.10090359835941949,0.7258883248730964,0.4416243654822335,0.2842639593908629
685,Groundnut,0.06967084551994068,0.09722222222222222,0.6666666666666666,0.5694444444444444
686,Groundnut,0.06972072981677666,0.13425925925925927,0.3611111111111111,0.22685185185185183
687,Cotton,0.07330022242889797,0.20304568527918782,0.1700507614213198,0.03299492385786801
688,Groundnut,0.023687064779417937,0.3472222222222222,0.1712962962962963,0.1759259259259259
689,Rice,0.030075992859683622,0.3023255813953488,0.7790697674418605,0.4767441860465117
690,Rice,0.03298437055598983,0.38372093023255816,0.8255813953488372,0.4418604651162791
691,Rice,0.022456318126052952,0.18604651162790697,0.08139534883720931,0.10465116279069767
692,Bajra,0.07605089473545164,0.07092198581560284,0.5460992907801419,0.475177304964539
693,Cotton,0.0739033752269191,0.36548223350253806,0.3147208121827411,0.05076142131979694
694,Cotton,0.026254830787879622,0.9010152284263959,0.8197969543147208,0.08121827411167515
695,Groundnut,0.10978054263777501,0.9907407407407407,0.9351851851851852,0.05555555555555547
696,Cotton,0.08233544605319572,0.6192893401015228,0.8274111675126904,0.20812182741116758
697,Cotton,0.1080397612022052,0.44416243654822335,0.9517766497461929,0.5076142131979695
698,Cotton,0.06872632139856438,0.3477157360406091,0.35279187817258884,0.005076142131979711
699,Groundnut,0.0612515154195319,0.1111111111111111,0.37962962962962965,0.26851851851851855
700,Bajra,0.055334287554549916,0.2765957446808511,0.6453900709219859,0.3687943262411348
701,Bajra,0.052813496503327895,0.20567375886524822,0.9858156028368794,0.7801418439716312
702,Groundnut,0.05999645635158845,0.3425925925925926,0.6157407407407407,0.2731481481481481
703,Cotton,0.055201483412908106,0.3883248730964467,0.6040609137055838,0.2157360406091371
704,Bajra,0.018280582961897135,0.05673758865248227,0.2198581560283688,0.16312056737588654
705,Cotton,0.07343244060343843,0.8959390862944162,0.9720812182741116,0.07614213197969544
706,Bajra,0.057324847155534854,0.6382978723404256,0.425531914893617,0.21276595744680854
707,Cotton,0.02146745486745476,0.41878172588832485,0.5482233502538071,0.12944162436548223
708,Groundnut,0.028328414565222743,0.2222222222222222,0.4074074074074074,0.18518518518518517
709,Groundnut,0.030880541031289066,0.4398148148148148,0.08796296296296297,0.35185185185185186
710,Cotton,0.06357548882758347,0.8299492385786802,0.06598984771573604,0.7639593908629442
711,Cotton,0.05571856239741556,0.6446700507614214,0.8096446700507615,0.1649746192893401
712,Cotton,0.07263589211864732,0.2639593908629442,0.13959390862944163,0.12436548223350255
713,Cotton,0.0730983555876348,0.7385786802030457,0.5939086294416244,0.14467005076142136
714,Rice,0.07474529952827598,0.4418604651162791,0.5116279069767442,0.06976744186046513
715,Cotton,0.07136599456632871,0.8451776649746193,0.14720812182741116,0.6979695431472082
716,Groundnut,0.06369310925826584,0.125,0.8888888888888888,0.7638888888888888
