farm_id,crop_type,health_index,dw_mode,dw_crops,dw_built,dw_water,dw_trees,wc_crop,wc_maize,wc_irrig
202,Rice,0.33,4.0,0.404433165070778,0.19353495868478598,0.039761355832113626,0.08696628509337652,61.96966048639537,0.0,19.138549005067357
203,Rice,13.45,4.0,0.4680575272763164,0.18563763092211102,0.041241542986969915,0.04950803416849604,94.34254270319843,0.0,34.983899386353976
204,Groundnut,76.91,4.5223784709829395,0.34853049468757435,0.29713507008591017,0.038058189637899836,0.0662848893403687,83.08587336712115,0.0,62.84516299626035
205,Cotton,98.27,4.594256468581177,0.31595906776313915,0.29956469795389784,0.04083676014903137,0.07326620816856752,5.67529144156952,0.0,71.34164891998783
206,Cotton,73.91,5.56224400570666,0.15450113207227714,0.4997450590274308,0.03911224716428965,0.05331419882471253,64.98688388789176,76.59326424870466,100.0
207,Cotton,10.47,4.153439427712405,0.38234738784677375,0.1719235311538928,0.03922280343847782,0.14353746655369548,90.54481364366804,0.0,0.0
208,Groundnut,53.26,4.0,0.45159327259177734,0.12209464507843279,0.033802355599731417,0.11494908774046361,71.9326451176172,0.0,6.068171949630915
209,Cotton,84.3,4.0,0.4517868884776809,0.16165839547908561,0.041080286104641095,0.09317842079301127,26.325453293550613,0.0,66.52490886998784
210,Cotton,3.6,4.362750782790212,0.3336681402684686,0.19962061680148907,0.0391388313313175,0.14843430963585072,92.84471761567899,0.0,0.0
211,Cotton,79.44,4.0,0.45050081968959754,0.13713617283957633,0.0423916436979592,0.12299711051828593,7.101303911735206,0.0,85.41374474053298
212,Rice,74.9,4.0,0.5064725431459091,0.1098675990526325,0.04850317844011061,0.09404230147536972,50.71034598027744,0.0,27.39473684210527
213,Cotton,98.76,4.0,0.5742832732564166,0.07263903037586474,0.03739702949126156,0.07603041769938036,94.0717775272454,0.0,100.0
214,Groundnut,9.25,4.0,0.5920647102054879,0.07218222439694667,0.030043798276739805,0.06361377461054495,88.08614537031238,0.0,89.45484581497796
215,Groundnut,60.35,4.0,0.5748614600209634,0.07854031920722598,0.03113893005039265,0.06723519417960455,94.78635829086635,0.0,25.607604860838887
216,Cotton,97.84,4.0,0.44813150510700717,0.128443584503879,0.04244720354220884,0.10803929799089747,95.76926765335801,0.0,97.91768660857075
217,Cotton,18.99,3.995718777175731,0.43932941280978216,0.06832607102709673,0.03251665371689549,0.1259321927938762,88.0772403951212,0.0,21.220562760428866
218,Cotton,97.32,4.0,0.3022707085397389,0.23176299251045376,0.04262915005054591,0.13263068592411575,100.0,45.69646569646569,50.95634095634095
219,Cotton,98.64,4.0,0.3307263701010939,0.2500975761730131,0.04136314112002621,0.09969480054107528,100.0,78.55855855855857,31.996996996996995
220,Rice,81.4,4.0,0.48026044475653207,0.12782129153279037,0.04677980840629166,0.06864190490705695,98.63370547581077,1.3579842931937174,66.57095762216197
221,Rice,79.04,4.0,0.4482149038717864,0.14247564587236478,0.03393740732812357,0.06570510708407477,100.0,73.4700547430346,58.043957839692794
222,Rice,8.87,4.0,0.47209748528053963,0.13091226064447475,0.03629242935790365,0.0697143389388718,100.0,10.341237709658762,1.1914401388085596
223,Rice,63.92,4.0,0.5321912600001458,0.12131192831599456,0.03486996156904276,0.0598501621179316,30.36068748487049,0.0,10.083520065186388
224,Rice,45.17,4.0,0.5079871433279782,0.1592611069616798,0.0433333675435681,0.05142319099225476,91.03410341034106,0.0,21.510873093151574
225,Rice,7.3,4.0,0.48666136535906523,0.17907590522247457,0.038851093944190625,0.04710635477405281,43.382597143806045,0.0,58.884039900249384
226,Rice,49.26,4.335590226670592,0.39475281676262736,0.29697539640261095,0.03799659410708094,0.03502075003594918,99.82705328230796,0.0,99.74957648965167
227,Rice,56.36,4.0,0.4969935397776136,0.12066418721193982,0.04489026004434005,0.07777593836190791,62.55528151046099,0.0,99.27511109710363
228,Maize,17.22,4.0,0.47640613716835273,0.1676600415257753,0.0466374934135597,0.06084351519180734,83.60655737704919,0.0,6.281762892610182
229,Groundnut,54.28,4.0,0.4529084716368193,0.21459246364262263,0.033042131001702224,0.04471446156152401,94.04745386429863,0.0,0.7184596225692119
230,Cotton,98.05,2.001830643180854,0.3224454582202469,0.11249162824532351,0.03962915542236026,0.27593806491288203,17.846538521644007,0.0,88.59972810254419
231,Groundnut,55.25,4.399533246614125,0.31635340862895867,0.3186591916176317,0.03751732922798027,0.07585276706856237,45.462544953707244,0.0,32.487059403500126
232,Cotton,19.92,3.9428841479881167,0.37097335657733727,0.1486484837538828,0.03980207968646721,0.1703828588752718,96.42182014582768,0.0,73.54847421009993
233,Rice,9.37,4.0,0.5220222450719824,0.1091384344813867,0.038987083444475955,0.05570371721223531,94.68191601181239,0.0,59.0997541990987
234,Groundnut,46.62,4.273370900158936,0.4159912777961352,0.2497279078057148,0.036885658322281835,0.04996545803370855,89.39459615662477,0.0,81.48575625623003
235,Cotton,96.19,4.0,0.48627533246025106,0.1500138222533794,0.043415770274519205,0.05086932117353394,100.0,0.0,88.59834928054924
236,Groundnut,37.51,4.0,0.5219018779042575,0.15105857922110943,0.03340276368034594,0.05203246585074755,89.19833820587782,0.0,0.0
237,Cotton,7.41,4.0,0.4946959619415023,0.16467132286295424,0.032649718285296205,0.05319123758367345,62.33003300330033,0.11972137570744447,8.081896551724135
238,Cotton,24.44,4.065087804092154,0.38795361276992085,0.2429963928872949,0.03882709122666138,0.06642918958932327,54.45464797808925,0.0,100.0
239,Groundnut,45.26,3.9370945319740493,0.38578478610269296,0.18581029536499574,0.04074357768325468,0.13336188190171303,0.0,,
240,Cotton,52.35,4.598539332106818,0.31043771873473863,0.3230424374355496,0.04608685673842711,0.08738355064544757,56.02386129230082,0.0,12.956810631229235
241,Groundnut,22.32,4.4406518974237645,0.36149019631326457,0.30785723746290694,0.046595756052253474,0.0545971025105713,93.32426277026825,0.0,99.55894877722346
242,Bajra,31.33,4.6891185100140325,0.2886907051818444,0.3427593462494745,0.05258721347374398,0.07291980294438488,58.97435897435897,0.0,47.742773627801235
243,Maize,8.59,5.986533550034826,0.1463414990725659,0.5523153846063741,0.03892811234301418,0.06182019101275495,0.0,,
244,Cotton,25.63,4.088504921634066,0.4178770800911225,0.19338834184337064,0.03545414142349649,0.08842934803015348,56.98111613366567,0.0,35.25608872540823
245,Rice,50.74,3.989790811730557,0.503976331862808,0.05855540581827383,0.037012325027984266,0.11121328545621333,79.0211190071064,0.0,0.0
246,Cotton,95.12,2.46160949509764,0.25378807067623266,0.2451524728924049,0.03885412444663805,0.23103587997400854,0.0,,
247,Cotton,13.39,3.8533439968009597,0.4780716929891182,0.059065998482905106,0.04286059271653033,0.14036071815633622,100.0,0.0,0.0
248,Cotton,99.28,4.0,0.49007543040921914,0.05033807397520988,0.04451683912687635,0.1394406281010132,100.0,0.0,0.0
249,Groundnut,26.79,4.0,0.5495549503605212,0.0595857152733199,0.031624701691507946,0.07978566938306898,100.0,0.0,0.0
250,Cotton,56.54,4.0,0.5161453286240515,0.09970698130651323,0.035701922531454655,0.07803107198389674,45.733788395904426,0.0,0.0
251,Groundnut,42.02,4.0,0.5529825902480495,0.074377740721887,0.03417881423651514,0.06746472626775245,100.0,0.0,42.02948709074548
252,Groundnut,23.65,4.022330726943695,0.5404666600270611,0.11565808419970007,0.03435616628684085,0.05316322004625642,74.6064806910916,0.0,0.5371900826446281
253,Cotton,99.32,2.255233853006681,0.34091239566426423,0.05739589282769843,0.03562017379473399,0.3049697356387815,100.0,0.0,0.6137094778520167
254,Groundnut,15.42,4.0,0.5085197168827156,0.05995290692238221,0.03249697615476354,0.08982712289467401,99.84145072585841,0.0,0.0
255,Bajra,43.2,4.0,0.36926902205158096,0.19447287101004068,0.047192311036677065,0.10338662152379749,98.34864087577698,0.0,48.631598478523046
256,Cotton,20.23,4.0,0.4165204740136042,0.13277838729640423,0.045487994314917075,0.1102189188927053,92.01475534338721,0.0,0.4461664905483151
257,Cotton,20.02,3.320916905444126,0.39164066235645556,0.07794297779028216,0.03942751379700991,0.2117520218971061,100.0,0.0,0.0
258,Groundnut,13.79,3.8266022142523,0.4041216229599248,0.16940534353810668,0.044741245854984915,0.10315339033756105,100.0,0.0,89.78637143302666
259,Rice,38.27,4.0,0.49563558539358277,0.07649976137210081,0.038531198126015034,0.09465473907850899,99.43908045977014,0.0,0.0
260,Groundnut,18.68,3.801374358182451,0.5149169282899901,0.07347727865659742,0.03513126740986606,0.10481949447950559,88.73296529359537,88.64506914237487,91.08933597414784
261,Groundnut,94.99,4.0,0.473862958593464,0.13605830176712017,0.0429639709767624,0.08060069734008576,94.06252775557333,0.0712758374910905,0.0
262,Groundnut,65.37,4.0,0.4879673311849975,0.13772058149429275,0.03934741202370548,0.05977965328150393,87.23374400134716,0.0,1.2153607262302915
263,Maize,58.64,4.0,0.4699435928083873,0.16234465402317644,0.03624773788753672,0.05434338368965333,93.92883585209704,0.0,0.0
264,Cotton,14.39,4.0,0.4194102438220351,0.16627146209162616,0.03873312402558042,0.12783025656542632,75.25646286417728,0.0,0.0
265,Cotton,27.82,4.0,0.41308426970906015,0.19118886840204805,0.03767104460839895,0.10290300354373526,0.0,,0.0
266,Groundnut,53.92,4.559728990847497,0.34197594198052833,0.3234583951885892,0.039980800114091046,0.05710662512553311,84.26245096873883,0.0,93.10825362640146
267,Cotton,92.89,2.840708112815703,0.41410175490524365,0.0565206554652194,0.039146791796836874,0.22933852423330875,9.866349567897096,0.0,61.08266970041716
268,Cotton,98.6,3.675675675675676,0.42453635155524894,0.05114020203426756,0.04038868929468851,0.1407224689841651,100.0,0.0,98.8340110021526
269,Cotton,23.08,3.909128695381098,0.45059945144032715,0.06292673617086375,0.037121835546666856,0.12421716165007896,26.798981659479395,0.0,74.99111269107715
270,Maize,21.88,4.0,0.5141216525448288,0.11476436920271355,0.0433267000936141,0.061643029237011565,91.22264743401045,0.0,4.952473674771336
271,Groundnut,74.55,4.0,0.49824428189911296,0.08852916606718014,0.038275170603742276,0.0705116840790201,93.6639704838938,0.0,0.0
272,Groundnut,21.57,4.0,0.5213853348905787,0.16515407537382115,0.03691283815732026,0.04221593184853014,89.57552817581397,0.0,2.7919906530760246
273,Rice,70.98,4.009574604806581,0.47103846518049686,0.1866891698227351,0.0374484818077276,0.044602142913107254,96.19907466906567,0.0,4.95198275298883
274,Maize,57.41,4.016661326497917,0.4756476592877332,0.1971431687909064,0.042431325878275,0.03927858261300805,92.74911887215639,0.0,98.23549488054611
275,Cotton,45.51,3.7153531218014324,0.4535750945002835,0.11736931639095284,0.03770584285753385,0.12834255717374343,4.032753326509721,0.0,100.0
276,Bajra,15.7,3.9909549065780494,0.5091681175791815,0.15222198527786962,0.03695319559573921,0.055174971403103894,76.00079227095665,0.0,97.23915855042628
277,Groundnut,60.61,4.0,0.521877467049568,0.1286043842206937,0.03755531667776333,0.05891214045637537,86.69708161344049,0.0,100.0
278,Cotton,31.4,4.0,0.49958011430301486,0.11830534638825717,0.04691566120880878,0.08086295636650584,41.978152634316714,0.0,78.97774113767521
279,Groundnut,37.2,3.9976152623211445,0.460030315385673,0.20826294654862113,0.034491318878063434,0.055104396140863036,98.08964562285244,0.0,28.146812620734057
280,Groundnut,18.16,3.459096882981625,0.4020322992489159,0.12106569307952464,0.058414088974691275,0.14427634341063394,97.42356237756343,3.836368674273911,89.07088884470075
281,Groundnut,35.78,4.0,0.4411872223993394,0.18958222770709673,0.03972103926067102,0.05059605166663703,25.66549731737515,7.043051359516616,86.25363020329141
282,Groundnut,64.07,4.0,0.46900971102367095,0.16371206214866466,0.03711200943452853,0.04838343149769985,86.67304625199361,0.0,25.360308545909728
283,Groundnut,93.4,4.0,0.45638330148054485,0.1590101501735889,0.03653944781447477,0.06611970936564489,100.0,0.0,4.351474466554783
284,Groundnut,13.39,4.0,0.43649826681325476,0.23095076192251518,0.03761737214931823,0.050630004540998745,8.113944024582675,0.0,100.0
285,Groundnut,18.11,4.0,0.46225206700597304,0.18890772421932803,0.04043976134975668,0.06382717201205351,2.098225548734337,0.0,67.38882554161914
286,Cotton,15.19,4.0,0.5239663918813487,0.12302911471416882,0.03316373647731473,0.06108426792209628,83.82042917693003,0.0,52.09464701318851
287,Cotton,98.61,4.0,0.5151262919822214,0.11733837167213618,0.03802243867727218,0.06262032084625559,87.90408324850132,0.0,42.65958203857012
288,Cotton,30.83,4.0,0.515888379825092,0.14435595110377591,0.037379723601331946,0.051961553016660375,55.19410496046011,0.0,0.0
289,Cotton,62.86,4.0,0.4126544567651235,0.08710734217621162,0.03925248647944235,0.1545677826800645,2.7332628325063046,0.0,18.154937906564165
290,Cotton,98.64,3.626689516017579,0.37270835993689294,0.06280494374852637,0.04252455917411838,0.23260437489179886,100.0,0.0,47.47505458967906
291,Cotton,35.37,4.0,0.4274082529128929,0.06809610874812562,0.03614114339264602,0.14317214935647446,94.19909360837629,0.0,1.9064939951710511
292,Cotton,99.33,4.0,0.39064498728212826,0.05959696746508996,0.03946923105777808,0.2476368577359092,82.85479660967238,0.0,15.310187820147979
293,Groundnut,87.75,4.0465531447404555,0.46065401190836097,0.17582081067721225,0.03765883438358516,0.06274075062866957,95.82532271354023,0.0,15.401195939368653
294,Cotton,97.27,1.0276364415403567,0.23605522985869248,0.05653499424380161,0.03927790045476258,0.4308001441508746,74.21669969471372,0.0,12.206785137318256
295,Groundnut,77.13,3.8923233134194426,0.5131504832877147,0.05693837038972648,0.03196708265655605,0.10633603610571565,5.039080025502373,0.0,67.19355800775425
296,Cotton,34.77,4.0,0.5319555030108993,0.08583088942709328,0.03051197752066384,0.073591129425186,75.9578160459218,0.0,88.23529411764709
297,Groundnut,60.81,3.910828496432402,0.4896368924213531,0.1274184212623319,0.03502588109266536,0.06970273706404082,93.40456209102,0.0,93.68653592744748
298,Rice,65.44,4.0,0.49527095241671143,0.13568431336617226,0.03568419020451222,0.0705152419126452,0.0,0.0,0.0
299,Cotton,1.9,4.0,0.4391364885780329,0.20813622883536034,0.04038618170787142,0.06424075225242835,65.78947368421052,0.0,21.257764828761466
300,Cotton,20.71,4.0,0.4141859552901367,0.2619662508562834,0.04304492863246113,0.04761939022792239,73.88922439823996,0.0,81.4982910293046
301,Rice,43.87,4.0,0.4297687388444691,0.2514514736526939,0.03550806245265935,0.037697529760157444,69.09959072305594,0.0,5.302053793933144
302,Bajra,44.32,4.0,0.32247999204638456,0.33265033439249503,0.03572195113944546,0.06667294840840485,41.62756315484991,0.0,44.58641560188299
303,Cotton,57.21,5.419859578736208,0.22378552150633518,0.46279475693420463,0.03798630052290992,0.061403750209639896,83.77131394182548,0.0,0.0
304,Cotton,8.21,5.996600016190397,0.10312830846159717,0.5793907251368849,0.039375826824707735,0.06636132786271166,54.233789362907764,0.0,63.605649030339876
305,Rice,7.95,4.821730227796263,0.29054831254512636,0.40897751151943096,0.04196389117180427,0.042938747884997096,95.59124648067568,0.0,0.0
306,Cotton,50.23,4.0036791170119175,0.4029014012284836,0.25438436730598885,0.03816685292702004,0.0541405205555023,72.2946492841718,0.0,11.355785837651123
307,Groundnut,2.23,3.8107999679049978,0.36265908378172224,0.19305476275267658,0.04056964925335483,0.14282536541728277,33.27449249779346,0.0,2.2651372150428344
308,Groundnut,52.77,3.6967899511514304,0.29667728382786496,0.18964076075453587,0.03498223022615149,0.15937280954447997,14.054431263084439,0.0,0.0
309,Groundnut,43.65,4.052825901732462,0.43229020513056604,0.21076403845586827,0.04990778588094397,0.06558276913979179,99.74439079806872,0.0,84.07270661743823
310,Rice,50.91,4.000222370469202,0.44016846713609953,0.2090169653533088,0.04029608232095561,0.07581172745877043,49.51634422948635,0.0,29.480955937266625
311,Cotton,63.2,5.119610705596108,0.2911277009424224,0.36225008321816105,0.03620968620478652,0.07986802135825888,12.875912408759124,0.0,74.35451116913258
312,Bajra,80.43,4.191456601117417,0.37688949411433664,0.26585573385142697,0.05503787308787429,0.06113963436834687,29.76991773349171,0.0,65.37665814774248
313,Cotton,10.63,4.0,0.4321709209577591,0.2320450488101624,0.03684972564888962,0.06313433895547522,93.92256509666258,0.0,13.109576575129806
314,Cotton,23.83,4.209108304630693,0.36653922795308147,0.3119074531150072,0.035354067777824766,0.054630243558202465,87.85559382574307,0.0,80.57822848819633
315,Groundnut,18.25,4.0,0.43357312750294685,0.25518506622959813,0.03680786241246476,0.05581593685729378,98.03708653524887,0.0,27.862178949135465
316,Cotton,73.04,4.0,0.388514974329533,0.29419497039341086,0.03883878278888059,0.061383369674302087,100.0,0.0,41.87506766266104
317,Groundnut,61.51,4.0,0.5251705809074703,0.15083217619206893,0.03895587108280713,0.0492156707883703,97.22849642878947,0.0,12.168920170401929
318,Maize,62.35,4.0,0.497890265845629,0.17789733612737052,0.03566171809979421,0.05645090571031697,94.79522932561599,0.0,82.92503899440311
319,Cotton,12.83,4.0,0.5321602208537987,0.08401951934555148,0.05609024828622428,0.08585610581873554,97.22933921229819,0.0,95.91185501836355
320,Cotton,98.88,2.0998141467147695,0.34046367610763556,0.051087651749285964,0.04331840282087981,0.2960070419282638,96.12987864873728,18.106732038468785,92.8375260902999
321,Cotton,48.53,3.0215739896687928,0.3824162129920711,0.0856063498523933,0.042697255798805775,0.19818528533631166,99.91897093082143,0.0,100.0
322,Cotton,6.06,3.2889805933526666,0.3701815761029616,0.12233570094370622,0.03476539233806119,0.16644580807270437,100.0,0.0,57.5953602498327
323,Bajra,42.77,4.107027724049001,0.44443663705734276,0.1933800184597082,0.04755610790269456,0.04912176099801565,50.02746137497911,0.0,38.327704868977904
324,Maize,83.69,4.061835218639203,0.4234870222906662,0.2083809105057489,0.04663372169540025,0.05007896842641037,100.0,0.0,64.40148573358097
325,Cotton,66.93,3.974101457327236,0.40882958247750895,0.07142596787185715,0.042640255169698174,0.1913187454269682,87.67468695243386,0.0,19.8620936688457
326,Maize,76.5,4.0,0.47866451679115996,0.13308120615834304,0.04127519601283516,0.05901389170278848,99.30932412432168,0.0,100.0
327,Groundnut,28.67,3.9995730752810585,0.5318025664745787,0.11518335405525672,0.03846078753011979,0.05270695859067206,100.0,0.0,16.81229543190551
328,Rice,73.38,4.0,0.5455601310478994,0.14142638287182535,0.0409023776738237,0.035030005469653416,100.0,0.0,83.63524279210924
329,Bajra,42.9,4.010071447017303,0.5551268732239029,0.13113959660952018,0.03861690110688442,0.03977298177568029,81.95317207540675,0.0,92.01490042504419
330,Groundnut,53.25,4.0,0.6043245150003648,0.07114593449823403,0.039877135317861606,0.048578006025406684,97.72108566305326,0.0,98.81104033970279
331,Groundnut,51.78,4.0,0.583307151581639,0.10080863205866078,0.03671290399136353,0.04647864510786922,99.29308020260174,0.0,99.57366177167218
332,Bajra,42.4,4.0,0.4737684512716486,0.17648125715770926,0.04006464563269781,0.046494785953926004,4.257414906424428,0.0,0.0
333,Bajra,45.87,4.0,0.4406309239669723,0.18832621677500247,0.04128945233569414,0.06127085666150162,0.0,,
334,Cotton,14.63,4.0,0.45598134065297813,0.192845755842947,0.03410158752662715,0.05298420537281849,2.6419259157066977,0.0,0.0
335,Rice,52.74,4.0,0.428843949520658,0.18518343946365792,0.035836318182405305,0.09063418224208612,0.5656794213907633,0.0,100.0
336,Groundnut,0.06,4.151595043501186,0.38272235943277644,0.2749906284170576,0.0397024954199557,0.05912982792338304,0.0,,
337,Groundnut,41.89,4.0,0.4432474860649084,0.1919573222019225,0.036180164188997097,0.06360920582702412,20.789101203113944,2.4256651017214397,67.1500920810313
338,Groundnut,33.32,4.0,0.5248671629897886,0.09423880396003646,0.04487676535100597,0.07638347255746315,99.7908496732026,40.3938520653218,81.37280586848307
339,Groundnut,0.58,3.930933104165724,0.500461612091968,0.06244506747665398,0.02947731058278558,0.10893242984606163,98.22244334886253,0.0,26.748990084465667
340,Rice,69.99,2.8405141431651932,0.4530493832395677,0.06438343295965122,0.04734068640680149,0.17702051940311744,75.17229715445436,0.0,84.96778811739439
341,Groundnut,20.78,4.0,0.5098778493155318,0.14569399276932693,0.0388263235247219,0.06100153596637838,72.46343281663708,0.0,0.0
342,Cotton,14.65,4.0,0.5239135773115677,0.13812214709323847,0.03797917399340249,0.0666284770169023,100.0,0.0,34.60079942605309
343,Groundnut,21.38,4.0,0.4773584367928856,0.19489827445262067,0.03615061573468905,0.057970749680613116,95.4785109442403,0.0,99.7739930583582
344,Cotton,97.41,4.0,0.40502336836639263,0.08685491425611754,0.04511009722948251,0.20307751520836803,0.0,,
345,Bajra,2.28,4.0,0.49808468745746703,0.13614335697851515,0.04123757633192497,0.054055446639540025,7.481246198553761,0.0,100.0
346,Bajra,39.53,4.0,0.4988311808519261,0.15243106733592154,0.03810905583786638,0.04008503977410395,4.041591652276151,0.0,100.0
347,Groundnut,6.0,4.283310782987234,0.3889165095474214,0.19616917141068932,0.04209319517461746,0.09036130603698486,20.60121183599035,0.0,48.46076627070438
348,Bajra,9.09,4.0,0.49337683710808444,0.15718931053120602,0.0372805107795263,0.04653868937894838,8.448706692780439,0.0,24.070138150903297
349,Rice,39.42,4.0,0.5107600730139646,0.09293852317705574,0.036929932944252716,0.08802942535465538,73.38036012622983,0.0,0.0
350,Groundnut,79.86,3.989795918367347,0.43076563020174924,0.08200795407860327,0.04608866529555768,0.1484597396389412,100.0,0.0,100.0
351,Cotton,4.59,4.0,0.4585134906898722,0.12087780608652977,0.0346226010777592,0.08595970325121305,91.90241370360758,0.0,88.40997703359506
352,Groundnut,19.42,4.0,0.44068195588222014,0.08728745452773429,0.03681462008524777,0.14522367233997574,0.0,,
353,Groundnut,45.36,3.8025638437468454,0.46993754143641453,0.06793991504406967,0.028335211187554502,0.13092310208719038,66.06439890986171,0.0,85.08332104409381
354,Bajra,9.69,4.0,0.40539941694780524,0.15866525215101096,0.033937908668949905,0.1088578259720335,96.91392452128648,0.0,0.0
355,Groundnut,31.08,4.0,0.42279122808612163,0.10338470694424852,0.034643060284056434,0.15150269445805908,82.37614834019051,0.0,0.0
356,Groundnut,73.53,3.990529616941118,0.43861143121134993,0.06237347479827614,0.032857479322690016,0.0738959886135987,62.977529834294174,0.0,96.48541299544071
357,Groundnut,59.26,4.0,0.48962064910878983,0.05266093484257058,0.03259746788782515,0.07963861669565525,69.79408293655639,0.0,100.0
358,Groundnut,65.96,3.9504319654427644,0.34904501388697595,0.05509850583354368,0.032202906730403665,0.22094645991768888,43.473722102231825,0.0,100.0
359,Groundnut,73.15,3.93123153974573,0.42418787571285144,0.08408626461092952,0.03481745606130321,0.20216348816187713,94.77012970335173,0.0,3.788706739526411
360,Cotton,2.74,4.0,0.4325512847958497,0.17659735886775244,0.0395250810578418,0.11255738815184807,0.0,,
361,Groundnut,32.34,4.0,0.4313575874119074,0.19538356052626082,0.03895014087681027,0.06533968347334647,50.70161235917154,0.0,0.0
362,Groundnut,23.21,4.0,0.4537270788236137,0.1269054917328367,0.038294775167763855,0.08132085044237673,2.631367184356641,0.0,0.0
363,Cotton,32.95,4.0,0.4051605665509635,0.1310412963561001,0.039634070610388414,0.12882780947560055,0.0,,
364,Groundnut,91.04,3.9301377310619796,0.3576777604702026,0.13193579679407064,0.03388035749001468,0.17916742451613732,0.0,,
365,Bajra,31.63,4.0,0.3588524439467641,0.21246549338567586,0.039913432674074205,0.09189985367865906,38.783477785586,0.0,100.0
366,Groundnut,24.66,4.0,0.43752138337111035,0.1557838579204766,0.03768666506002372,0.08219810197356549,17.887202977383343,0.0,0.0
367,Bajra,40.03,4.0,0.4214912918316521,0.16679833402811736,0.037744212126209896,0.09646292322005003,34.59063282087952,0.0,0.0
368,Groundnut,38.93,4.367716682199441,0.3222261303088787,0.28029375329343986,0.03659079758982377,0.10278906278588198,59.67940354147252,0.0,0.0
369,Cotton,21.63,5.900864553314122,0.3046366925642198,0.3634999467266258,0.04097185738515621,0.0671633617303666,25.302593659942364,77.16077026421854,97.21570926143025
370,Cotton,16.29,4.081582579358995,0.3864844532467015,0.23736502708930896,0.03869346244978121,0.09073242255742697,0.0,,0.0
371,Cotton,34.34,4.005486430880767,0.36703590332154423,0.18707394462664453,0.03922994007421936,0.16227797196631316,0.21063975702948956,0.0,0.0
372,Cotton,7.61,4.0,0.35475847239580643,0.11073784783508517,0.038997352162991765,0.2335053099819958,22.898997686969928,0.0,100.0
373,Groundnut,39.68,4.02224141199267,0.5017964977092977,0.1391113846442905,0.04151649218258887,0.054951415432180996,81.49918911518778,0.0,0.0
374,Groundnut,44.03,4.0,0.5140418017629038,0.09720745771235054,0.037120100035481225,0.07473863094638351,73.68805037886546,0.0,18.948388660043616
375,Rice,22.79,4.0,0.46994780054817265,0.19551200627579407,0.03394137137711216,0.047148750293617,82.14302913556466,0.0,78.79333633498426
376,Cotton,3.1,4.0,0.5277812655710507,0.12550390653334095,0.03711334184840965,0.06290621019847643,92.10055466094111,0.0,75.11579329761146
377,Rice,5.41,3.99083152935184,0.41998338403604396,0.14355370335544293,0.03672308463512207,0.12884928355821093,28.746975678084805,0.0,0.0
378,Cotton,80.38,4.0,0.4174187306738075,0.1159554041994842,0.037777245999432676,0.1652368391030985,94.59156356269443,0.0,0.0
379,Cotton,34.22,4.0,0.38374887173054406,0.127346472218968,0.03592923964818572,0.18091309807299763,0.0,,
380,Cotton,78.94,4.0,0.4006064956560369,0.17570900888677546,0.034294658346825484,0.09542151187199156,78.25230955626229,0.0,95.49849949983329
381,Groundnut,19.37,4.0,0.42816173259753654,0.2052101991832596,0.0357129555851644,0.06670258045101315,54.43727478421186,0.0,0.0
382,Cotton,12.19,4.0,0.39339089038664243,0.1578127843350152,0.03834154026883128,0.129943184911457,21.235240690281564,0.0,0.0
383,Cotton,56.73,4.023329798515376,0.28378627633922043,0.17480921089369844,0.033613343629088965,0.19691946122746537,30.57617532697066,,0.0
384,Cotton,56.73,3.414293112377007,0.32556244919892696,0.13935713916572462,0.03802610802306514,0.17938006936882414,0.0,0.0,100.0
385,Cotton,64.59,3.7808,0.316758381228449,0.13375372512725492,0.034434812861608544,0.20626539736184185,0.0,0.0,100.0
386,Rice,0.73,6.0,0.21508309998654684,0.349356481266159,0.03506160457988108,0.11610179300600336,59.38375350140056,0.0,0.0
387,Rice,0.03,5.470335954253037,0.24957860364311377,0.31348587497897656,0.032630993019802934,0.12477583643434001,100.0,0.0,0.0
388,Cotton,51.92,4.0,0.3017321640471486,0.24336714858358566,0.032412808537247643,0.15136821400706266,100.0,0.0,0.0
389,Cotton,51.92,4.641078838174275,0.2583633847565613,0.28819384690124006,0.03381500573679715,0.12915012044043528,73.73443983402493,0.0,0.0
390,Cotton,76.49,4.0,0.3428671331035125,0.21842362210720614,0.04111861284374022,0.12638257917458023,71.58796895213455,0.0,0.0
391,Cotton,51.92,4.0,0.3514857523487723,0.21865755201838732,0.04392559624885253,0.11774426009732032,59.35552786184796,0.0,0.0
392,Cotton,51.92,4.0,0.3173344844717735,0.2063790164086878,0.03819076599840548,0.14875816664309124,13.553016210470368,0.0,0.0
393,Cotton,51.92,4.0,0.3189746529103525,0.15724052811414915,0.03872402180902065,0.18931542361113943,0.0,,
394,Cotton,51.92,4.0,0.32849175114922524,0.1080062001364413,0.033754390265516014,0.22964307189772057,13.70716510903427,,0.0
395,Cotton,51.92,4.0,0.3269595388374703,0.10891012225165306,0.032734727668735884,0.2317958745867002,0.0,,0.0
396,Cotton,51.92,4.0,0.32281609435208575,0.1878782975241725,0.03778383810997202,0.1860423785988095,0.0,,
397,Cotton,51.92,4.0,0.2979281397441399,0.24099617414552935,0.03619696385305891,0.15885857547988388,0.0,,
398,Cotton,51.92,3.9384057971014492,0.30170157772702255,0.15001838891446242,0.03977325491627529,0.2250498628326491,0.0,,
399,Cotton,51.92,3.308446866485014,0.2810001751085909,0.18593579995123202,0.03934021253498494,0.20870403436578885,0.0,,
400,Cotton,51.92,3.3320568927789935,0.270593443893576,0.2140579003261622,0.036871066784788804,0.19594726687697842,0.0,,
